feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
miniRules0_monetaryAmount,3774.0,65,12.701301574707031,37,5461.69091796875,48,37
legs0_segments0_key_view_count,15332.0,38,10.800806999206543,52,2666.841552734375,73,38
legs1_main_carrier,1994.0,71,11.591682434082031,45,6420.1181640625,38,38
legs1_segments0_marketingCarrier_code,3105.0,68,10.893597602844238,51,6392.060546875,39,39
legs0_segments0_seatsAvailable,15188.0,39,7.2651824951171875,99,1819.904296875,97,39
leg1_view_diff_mean,13515.0,46,10.0347900390625,60,6320.4072265625,40,40
legs1_segments0_baggageAllowance_quantity,1257.0,75,12.31071662902832,40,6119.44091796875,42,40
legs1_arrivalAt_day_period,3440.0,66,10.788437843322754,53,6274.5732421875,41,41
legs0_segments0_aircraft_code,14294.0,41,8.541923522949219,88,3008.66943359375,70,41
group_size_log,14070.0,43,9.384184837341309,67,2415.600830078125,81,43
total_fees_rank,6199.0,57,11.685166358947754,44,5957.78662109375,45,44
totalPrice,14019.0,44,8.469833374023438,92,2084.757568359375,89,44
legs1_duration,7878.0,55,9.90902042388916,61,5944.9609375,46,46
legs1_arrivalAt_hour,13266.0,47,9.634848594665527,62,5758.5126953125,47,47
all_flight_view_count_rank,12549.0,49,8.605890274047852,85,1781.945068359375,98,49
legs0_departureAt_day_period,4584.0,60,9.152054786682129,71,4935.7001953125,50,50
legs0_arrivalAt_weekday,10861.0,51,8.305020332336426,94,2244.59228515625,84,51
legs0_duration_rank,10327.0,52,10.257184982299805,56,2996.119384765625,71,52
legs0_departureAt_weekday,9769.0,53,8.083964347839355,97,2002.738037109375,92,53
leg1_flight_view_count,7678.0,56,10.096009254455566,58,2173.669921875,87,56
legs0_departureAt_business_time,3951.0,61,9.39176082611084,66,4206.59228515625,57,57
