feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
total_num_transfers_rank,61.0,90.0,59.47404098510742,0.0,11055.5654296875,0.0,0.0
legs1_segments0_flightNumber,4594.0,0.0,3.7060325145721436,81.0,478.8201904296875,46.0,0.0
legs0_segments0_flightNumber,4533.0,1.0,3.5371651649475098,99.0,368.22320556640625,66.0,1.0
legs0_segments0_baggageAllowance_quantity,116.0,73.0,44.325355529785156,1.0,3505.974365234375,8.0,1.0
total_is_min_transfers,8.0,113.0,39.53733444213867,2.0,9238.599609375,1.0,1.0
price_per_duration_rank,4300.0,2.0,3.6140756607055664,91.0,356.0728759765625,69.0,2.0
legs0_mean_cabin,5.0,118.0,28.229150772094727,4.0,6240.13916015625,2.0,2.0
legs0_weighted_mean_cabin,22.0,102.0,10.66775894165039,10.0,5540.552734375,3.0,3.0
legs0_num_transfers_rank,1.0,132.0,28.690799713134766,3.0,215.33767700195312,106.0,3.0
price_minus_fee_rank,4017.0,3.0,3.4582996368408203,100.0,335.48779296875,72.0,3.0
legs1_weighted_mean_cabin,7.0,114.0,14.366719245910645,8.0,5056.10595703125,4.0,4.0
companyID,3939.0,4.0,3.9336585998535156,65.0,295.1991271972656,82.0,4.0
legs1_mean_cabin,1.0,131.0,9.645662307739258,14.0,4401.24169921875,5.0,5.0
baggage_total,85.0,84.0,20.97890853881836,5.0,1900.1170654296875,10.0,5.0
price_per_fee_rank,3868.0,5.0,3.6823232173919678,83.0,339.5869445800781,71.0,5.0
legs0_max_duration_cabin,4.0,122.0,15.311148643493652,6.0,3113.46484375,9.0,6.0
price_from_median_zscore,3858.0,6.0,3.6704869270324707,84.0,373.92816162109375,64.0,6.0
legs1_segments0_marketingCarrier_code,27.0,100.0,7.7206268310546875,19.0,4261.89306640625,6.0,6.0
price_percentile,3757.0,7.0,5.525452613830566,29.0,884.3334350585938,22.0,7.0
legs1_main_carrier,113.0,76.0,7.622128486633301,20.0,4185.8701171875,7.0,7.0
baggage_total_rank,766.0,37.0,14.875155448913574,7.0,1386.80029296875,16.0,7.0
price_per_duration,3527.0,8.0,4.155390739440918,57.0,478.464111328125,47.0,8.0
total_num_transfers,4.0,123.0,12.79953384399414,9.0,1640.0831298828125,13.0,9.0
totalPrice_rank,3453.0,9.0,3.9709277153015137,62.0,399.640380859375,57.0,9.0
days_before_departure,3249.0,10.0,3.858690023422241,70.0,243.43394470214844,96.0,10.0
legs0_segments1_arrivalTo_airport_city_iata,2.0,129.0,10.539224624633789,11.0,62.62242889404297,124.0,11.0
total_fees,148.0,68.0,8.770160675048828,16.0,1785.7181396484375,11.0,11.0
legs1_departureAt_hour,3199.0,11.0,4.363060474395752,49.0,563.9046020507812,36.0,11.0
legs0_departureAt_day_period,116.0,74.0,6.145951747894287,25.0,1682.67333984375,12.0,12.0
legs0_arrivalAt_hour,2821.0,12.0,4.061028480529785,59.0,475.4663391113281,48.0,12.0
miniRules0_monetaryAmount,167.0,66.0,10.033683776855469,12.0,1298.7906494140625,18.0,12.0
legs1_segments0_baggageAllowance_quantity,86.0,83.0,9.91259765625,13.0,1031.452392578125,21.0,13.0
legs1_arrivalAt_hour,2795.0,13.0,4.253995895385742,52.0,474.1211242675781,49.0,13.0
legs0_departureAt_business_time,368.0,53.0,6.254395008087158,24.0,1447.171875,14.0,14.0
legs0_departureAt_hour,2780.0,14.0,3.9721529483795166,61.0,636.6832275390625,33.0,14.0
price_per_tax,2681.0,15.0,4.000494480133057,60.0,381.8788146972656,60.0,15.0
legs1_max_duration_cabin,2.0,128.0,9.27815055847168,15.0,237.93423461914062,98.0,15.0
legs0_segments0_marketingCarrier_code,14.0,111.0,4.249088764190674,54.0,1437.902587890625,15.0,15.0
duration_ratio,2489.0,16.0,3.593169689178467,92.0,418.22503662109375,53.0,16.0
has_access_tp,93.0,81.0,3.8089277744293213,75.0,1306.3148193359375,17.0,17.0
price_per_fee,2458.0,17.0,5.786341667175293,28.0,512.5814819335938,40.0,17.0
legs1_arrivalAt_day_period,126.0,72.0,8.544916152954102,17.0,371.8937683105469,65.0,17.0
both_legs_carrier_all_same,27.0,99.0,8.488792419433594,18.0,1245.741455078125,20.0,18.0
legs0_segments0_seatsAvailable,2275.0,18.0,3.1786208152770996,108.0,242.7855987548828,97.0,18.0
pricingInfo_isAccessTP,405.0,50.0,5.486295700073242,30.0,1287.6029052734375,19.0,19.0
legs1_segments0_seatsAvailable,2153.0,19.0,3.323441982269287,104.0,253.5208740234375,94.0,19.0
log_price,1773.0,20.0,4.384600639343262,48.0,365.79754638671875,67.0,20.0
days_between_departure_arrival,1760.0,21.0,5.162862777709961,32.0,508.75860595703125,41.0,21.0
has_fees,4.0,121.0,6.75596809387207,21.0,829.3681030273438,25.0,21.0
corporateTariffCode,1651.0,22.0,3.970369338989258,63.0,328.0492248535156,75.0,22.0
isVip,313.0,59.0,6.461144924163818,22.0,402.66143798828125,56.0,22.0
legs0_main_carrier,69.0,87.0,4.092221736907959,58.0,862.4391479492188,23.0,23.0
price_minus_fee,1573.0,23.0,4.396861553192139,47.0,532.8427734375,38.0,23.0
legs1_segments0_operatingCarrier_code,75.0,85.0,6.342921257019043,23.0,293.6288757324219,83.0,23.0
tax_rate,1364.0,24.0,4.695277690887451,42.0,452.9370422363281,50.0,24.0
legs0_segments1_duration_rank,16.0,108.0,2.7898712158203125,118.0,841.8567504882812,24.0,24.0
total_duration_rank,1335.0,25.0,4.262521266937256,51.0,553.0294189453125,37.0,25.0
