feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs1_segments0_operatingCarrier_code,723.0,91,11.025979042053223,58,7710.94189453125,37,37
legs0_main_carrier,1558.0,69,13.974223136901855,37,5818.876953125,55,37
legs0_matched_duration_sum_rank,1804.0,62,10.10912036895752,73,7563.04931640625,38,38
days_between_departure_arrival,3342.0,44,13.934779167175293,38,6715.64453125,46,38
legs0_segments0_aircraft_code,3883.0,38,8.670943260192871,98,4071.515625,77,38
log_duration_times_ratio,3771.0,39,8.995190620422363,91,3239.458251953125,95,39
legs1_matched_duration_sum_rank,1058.0,85,7.71664571762085,112,7001.796875,41,41
miniRules0_statusInfos,172.0,109,13.520642280578613,42,3206.515380859375,96,42
legs1_duration_rank,1255.0,79,8.808183670043945,96,6766.67333984375,45,45
legs1_segments0_arrivalTo_airport_city_iata,747.0,88,12.385034561157227,46,6399.89697265625,49,46
baggage_total_rank,1765.0,63,12.105698585510254,48,6273.21484375,51,48
tax_rate,2973.0,48,9.9752836227417,75,5016.54736328125,67,48
log_duration_dev_times_cabin,2897.0,49,11.65340805053711,52,3305.44140625,93,49
miniRules0_monetaryAmount,1094.0,82,11.906414031982422,50,5877.1865234375,54,50
legs0_segments0_duration_rank,2845.0,50,7.929436206817627,109,2306.613525390625,113,50
total_duration,2822.0,51,11.782154083251953,51,2895.19970703125,102,51
legs0_segments0_arrivalTo_airport_iata,2615.0,52,11.00175666809082,59,3988.401611328125,79,52
legs0_departureAt_day_period,587.0,94,11.298614501953125,56,6048.994140625,53,53
legs0_departureAt_weekday,2594.0,53,8.489913940429688,99,2653.629638671875,108,53
legs0_arrivalAt_weekday,2479.0,54,8.481584548950195,100,3069.40478515625,101,54
legs0_segments0_departureFrom_airport_iata,2435.0,55,10.221607208251953,69,4153.9443359375,76,55
all_matched_duration_sum,2165.0,57,8.168648719787598,104,4180.64892578125,75,57
legs1_segments0_arrivalTo_airport_iata,1091.0,83,11.203643798828125,57,3194.302490234375,97,57
legs1_segments0_aircraft_code,2153.0,58,8.117079734802246,106,2834.294677734375,106,58
legs0_segments0_arrivalTo_airport_city_iata,2064.0,59,10.22972297668457,68,3623.2197265625,84,59
legs1_segments0_seatsAvailable,2032.0,60,6.615320682525635,118,2557.66455078125,110,60
legs0_duration_rank,1981.0,61,10.121702194213867,72,3096.502685546875,100,61
legs1_arrivalAt_day_period,786.0,87,9.396827697753906,87,5315.6015625,62,62
legs1_departureAt_weekday,1355.0,73,9.435114860534668,86,5238.58642578125,63,63
legs1_segments0_duration,1751.0,64,8.840506553649902,94,1973.9949951171875,116,64
duration_rank,1733.0,65,9.081993103027344,88,3151.37646484375,99,65
legs1_segments0_departureFrom_airport_iata,1724.0,66,10.42269229888916,66,3422.562255859375,91,66
legs1_arrivalAt_business_time,688.0,92,8.933428764343262,92,4647.4384765625,70,70
legs1_segments0_duration_rank,1485.0,72,7.1377177238464355,116,2478.458984375,111,72
legs1_arrivalAt_weekday,1288.0,76,8.193323135375977,103,3712.365234375,82,76
legs1_mean_cabin,134.0,111,4.88495397567749,119,4062.76953125,78,78
legs0_departureAt_business_time,1254.0,80,9.613805770874023,81,3921.232177734375,80,80
legs0_arrivalAt_business_time,1141.0,81,7.058579921722412,117,1676.9146728515625,118,81
legs1_weighted_mean_cabin,18.0,117,7.907529830932617,110,444.77215576171875,119,110
