feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
price_per_duration_rank,4798.0,0.0,5.362538814544678,102.0,1062.0167236328125,70.0,0.0
total_num_transfers_rank,101.0,88.0,396.6764831542969,0.0,32720.490234375,0.0,0.0
legs0_segments0_flightNumber,4553.0,1.0,5.553476810455322,91.0,1057.74365234375,71.0,1.0
legs0_is_min_transfers,7.0,129.0,29.384140014648438,5.0,31066.345703125,1.0,1.0
total_is_min_transfers,18.0,118.0,371.2148132324219,1.0,30545.78125,3.0,1.0
legs1_num_transfers_rank,23.0,113.0,72.15507507324219,2.0,24935.88671875,4.0,2.0
legs0_num_transfers_rank,30.0,109.0,41.77402877807617,3.0,30991.853515625,2.0,2.0
price_from_median_zscore,4513.0,2.0,6.848785400390625,49.0,1105.517333984375,67.0,2.0
price_percentile,4492.0,3.0,7.417973041534424,41.0,1393.865966796875,50.0,3.0
legs0_weighted_mean_cabin,25.0,111.0,34.27907943725586,4.0,17045.98046875,6.0,4.0
price_per_duration,4439.0,4.0,5.684779167175293,82.0,1143.0904541015625,64.0,4.0
legs1_is_min_transfers,3.0,143.0,25.004104614257812,9.0,20834.33203125,5.0,5.0
price_minus_fee_rank,4351.0,5.0,5.133664608001709,113.0,858.4165649414062,90.0,5.0
price_per_fee_rank,4199.0,6.0,5.146622657775879,112.0,842.9682006835938,93.0,6.0
legs0_segments0_cabinClass,19.0,115.0,26.504592895507812,6.0,10352.693359375,8.0,6.0
miniRules0_statusInfos,70.0,94.0,25.618724822998047,7.0,1998.333984375,34.0,7.0
totalPrice_rank,4148.0,7.0,5.76725959777832,76.0,1109.7425537109375,65.0,7.0
legs0_max_duration_cabin,11.0,124.0,23.944873809814453,10.0,14923.2099609375,7.0,7.0
companyID,3996.0,8.0,5.6130266189575195,88.0,772.2308959960938,97.0,8.0
legs0_mean_cabin,7.0,128.0,25.304651260375977,8.0,8623.7861328125,9.0,8.0
days_before_departure,3809.0,9.0,5.182377815246582,108.0,730.1998291015625,102.0,9.0
pricingInfo_isAccessTP,479.0,50.0,11.221280097961426,19.0,8252.6435546875,10.0,10.0
price_per_fee,3273.0,10.0,6.867049217224121,47.0,1147.5799560546875,63.0,10.0
has_access_tp,85.0,92.0,9.25294303894043,26.0,7926.42333984375,11.0,11.0
legs0_segments0_marketingCarrier_code,37.0,106.0,18.8952693939209,11.0,1054.2626953125,72.0,11.0
legs0_arrivalAt_hour,3265.0,11.0,6.314505577087402,57.0,1250.8955078125,56.0,11.0
legs0_departureAt_hour,3247.0,12.0,5.845803737640381,74.0,1371.4453125,52.0,12.0
both_legs_carrier_all_same,110.0,86.0,17.091073989868164,12.0,5398.04150390625,15.0,12.0
legs0_segments0_operatingCarrier_code_in_ff,125.0,83.0,8.011612892150879,33.0,6521.4970703125,12.0,12.0
price_per_tax,3145.0,13.0,5.120287895202637,114.0,733.1395263671875,100.0,13.0
legs0_segments0_baggageAllowance_quantity,140.0,80.0,16.54986000061035,13.0,4582.12158203125,16.0,13.0
legs1_departureAt_day_period,85.0,91.0,7.771222114562988,36.0,5868.70263671875,13.0,13.0
total_weighted_mean_cabin,143.0,79.0,7.709092140197754,38.0,5866.37646484375,14.0,14.0
duration_ratio,2887.0,14.0,5.62490177154541,87.0,1184.7037353515625,61.0,14.0
isVip,261.0,68.0,13.440606117248535,14.0,1181.849853515625,62.0,14.0
legs0_segments0_seatsAvailable,2280.0,15.0,4.884228706359863,119.0,561.2120971679688,121.0,15.0
baggage_total,193.0,72.0,13.172887802124023,15.0,2426.033935546875,27.0,15.0
log_price,2222.0,16.0,5.604377746582031,89.0,897.4552001953125,86.0,16.0
legs1_segments0_baggageAllowance_quantity,123.0,84.0,12.536247253417969,16.0,2630.082763671875,20.0,16.0
legs1_departureAt_hour,2010.0,19.0,7.364744663238525,43.0,3394.508544921875,17.0,17.0
price_minus_fee,2208.0,17.0,6.00763463973999,69.0,943.889892578125,79.0,17.0
total_duration,851.0,36.0,12.097973823547363,17.0,2293.63427734375,29.0,17.0
legs1_segments0_flightNumber,2110.0,18.0,5.387277603149414,100.0,1270.3680419921875,55.0,18.0
legs1_main_carrier,132.0,81.0,11.333515167236328,18.0,2904.201904296875,19.0,18.0
isAccess3D,182.0,74.0,7.045705318450928,45.0,2917.153564453125,18.0,18.0
corporateTariffCode,1972.0,20.0,6.533284664154053,52.0,1904.9122314453125,37.0,20.0
legs1_duration,461.0,53.0,11.075311660766602,20.0,1694.2698974609375,39.0,20.0
miniRules1_monetaryAmount,262.0,67.0,10.99438762664795,21.0,2516.97265625,26.0,21.0
