feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
total_is_min_transfers,29.0,137.0,3708.3076171875,0.0,162548.4375,0.0,0.0
price_percentile,7649.0,0.0,23.36065101623535,20.0,5856.083984375,60.0,0.0
total_num_transfers_rank,178.0,101.0,2523.231689453125,1.0,148823.484375,1.0,1.0
price_per_duration,7429.0,1.0,12.320432662963867,46.0,4687.53271484375,74.0,1.0
price_from_median_zscore,7215.0,2.0,13.31808090209961,39.0,3802.35693359375,89.0,2.0
legs0_is_min_transfers,32.0,135.0,40.666439056396484,8.0,70567.171875,2.0,2.0
has_fees,8.0,161.0,410.0303955078125,2.0,30108.73046875,11.0,2.0
legs0_num_transfers_rank,163.0,103.0,104.60238647460938,3.0,60354.46484375,3.0,3.0
companyID,6660.0,3.0,8.862866401672363,91.0,2577.969970703125,119.0,3.0
legs0_segments0_flightNumber,6390.0,4.0,8.88495922088623,89.0,4216.56640625,81.0,4.0
has_access_tp,130.0,109.0,32.94419479370117,13.0,47120.5859375,4.0,4.0
has_baggage,60.0,123.0,86.13822937011719,4.0,19328.67578125,16.0,4.0
pricingInfo_isAccessTP,710.0,61.0,58.10017776489258,5.0,44556.328125,5.0,5.0
price_per_duration_rank,6170.0,5.0,8.523482322692871,102.0,3602.220458984375,94.0,5.0
days_before_departure,5776.0,6.0,7.654186725616455,121.0,2571.7890625,120.0,6.0
legs1_mean_cabin,13.0,155.0,12.95258903503418,42.0,43769.8515625,6.0,6.0
legs0_segments0_cabinClass,136.0,107.0,45.310787200927734,6.0,26020.5,12.0,6.0
legs0_segments1_baggageAllowance_weightMeasurementType,2.0,166.0,44.15192794799805,7.0,5214.29833984375,68.0,7.0
legs0_max_duration_cabin,65.0,120.0,9.799806594848633,69.0,38524.921875,7.0,7.0
legs0_departureAt_hour,5667.0,7.0,9.958805084228516,67.0,4429.9892578125,76.0,7.0
legs0_mean_cabin,36.0,134.0,38.644229888916016,11.0,36418.70703125,8.0,8.0
legs0_arrivalAt_hour,5642.0,8.0,9.630297660827637,73.0,3451.753173828125,99.0,8.0
price_per_fee,5136.0,9.0,18.54494857788086,24.0,6391.93408203125,52.0,9.0
both_legs_carrier_all_same,126.0,110.0,40.48155212402344,9.0,24257.697265625,13.0,9.0
legs1_segments1_cabinClass,7.0,162.0,11.319809913635254,49.0,32767.283203125,9.0,9.0
price_per_tax,5039.0,10.0,7.957505702972412,113.0,2172.141845703125,130.0,10.0
legs1_weighted_mean_cabin,14.0,152.0,8.039605140686035,110.0,31285.37890625,10.0,10.0
legs0_segments0_baggageAllowance_quantity,810.0,58.0,39.461673736572266,10.0,15545.708984375,18.0,10.0
price_minus_fee_rank,4977.0,11.0,7.672954082489014,118.0,2819.107421875,111.0,11.0
price_per_fee_rank,4958.0,12.0,7.615725994110107,124.0,2714.297119140625,117.0,12.0
both_legs_direct,5.0,165.0,36.722869873046875,12.0,8112.17822265625,38.0,12.0
totalPrice_rank,4573.0,13.0,10.159332275390625,65.0,3455.21240234375,98.0,13.0
legs0_weighted_mean_cabin,140.0,106.0,29.772872924804688,14.0,8964.4306640625,34.0,14.0
isAccess3D,294.0,88.0,16.41824722290039,30.0,23190.43359375,14.0,14.0
log_price,4342.0,14.0,8.802170753479004,92.0,9199.486328125,31.0,14.0
miniRules1_percentage,18.0,148.0,8.641834259033203,96.0,19950.9453125,15.0,15.0
isVip,393.0,78.0,28.543577194213867,15.0,6194.578125,55.0,15.0
searchRoute,3804.0,15.0,8.587936401367188,98.0,1976.5223388671875,134.0,15.0
price_minus_fee,3650.0,16.0,8.492643356323242,103.0,3768.3203125,91.0,16.0
legs0_segments0_baggageAllowance_weightMeasurementType,26.0,142.0,26.80153465270996,16.0,3284.595947265625,102.0,16.0
miniRules0_statusInfos,96.0,114.0,26.401094436645508,17.0,2362.192138671875,125.0,17.0
taxes,3448.0,17.0,9.516627311706543,76.0,3577.660400390625,95.0,17.0
legs1_max_duration_cabin,19.0,147.0,8.334136962890625,105.0,16003.9716796875,17.0,17.0
