feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
price_per_duration,12889.0,0,13.800077438354492,28,6720.7958984375,28,0
total_is_min_transfers,223.0,73,3167.902099609375,0,223434.71875,0,0
total_num_transfers_rank,168.0,77,626.6858520507812,1,105474.984375,2,1
companyID,12561.0,1,9.195450782775879,56,3295.137939453125,59,1
legs0_segments0_operatingCarrier_code_in_ff,900.0,61,20.46076202392578,14,114010.4375,1,1
legs0_segments0_flightNumber,11983.0,2,9.27648639678955,54,7982.44091796875,26,2
legs0_segments0_baggageAllowance_quantity,1640.0,54,49.783966064453125,2,18617.267578125,8,2
pricingInfo_isAccessTP,1096.0,58,48.130130767822266,3,67302.5703125,3,3
legs0_departureAt_hour,11741.0,3,9.729584693908691,47,5623.2998046875,35,3
duration_percentile,11739.0,4,9.369421005249023,52,6354.0498046875,32,4
has_access_tp,213.0,74,41.67116928100586,5,62366.3046875,4,4
legs0_num_transfers_rank,212.0,75,41.87100601196289,4,52547.8359375,5,4
price_per_tax,11442.0,5,8.4440279006958,62,2698.571044921875,67,5
legs0_weighted_mean_cabin,171.0,76,28.113767623901367,9,24057.32421875,6,6
totalPrice_rank_normalized,3498.0,47,32.930335998535156,6,8214.109375,24,6
total_duration_smoothed_zscore_X_total_duration_standardized,11294.0,6,8.14306926727295,64,2099.417236328125,74,6
has_baggage,417.0,67,32.30406188964844,7,11801.158203125,14,7
legs0_arrivalAt_hour,11204.0,7,9.300440788269043,53,3968.61181640625,50,7
legs1_mean_cabin,128.0,79,11.145731925964355,40,18890.693359375,7,7
days_before_departure,10802.0,8,7.556382179260254,72,3053.77197265625,64,8
both_legs_carrier_all_same,463.0,66,29.723012924194336,8,17596.4609375,9,8
price_per_fee,10514.0,9,15.405380249023438,23,5107.666015625,42,9
totalPrice_rank_normalized_X_total_duration_rank_normalized,10378.0,10,7.671938419342041,70,2895.376708984375,65,10
is_popular_route,378.0,68,22.52151107788086,10,13443.7314453125,11,10
totalPrice_percentile,2721.0,48,9.555586814880371,49,13956.9638671875,10,10
total_duration_smoothed_zscore_X_total_duration_rank_normalized,10343.0,11,8.008180618286133,65,3306.32080078125,58,11
total_fees,2508.0,49,21.520971298217773,11,7910.78466796875,27,11
legs0_mean_cabin,338.0,71,21.36677360534668,12,10087.5078125,19,12
duration_ratio_group_max,10187.0,12,11.935943603515625,36,3467.178466796875,56,12
totalPrice_percentile_X_totalPrice_sqrt,6165.0,34,15.459716796875,22,12216.0439453125,12,12
totalPrice_percentile_X_totalPrice_relative_diff,4314.0,44,20.4836368560791,13,4642.9921875,45,13
price_percentile,9443.0,13,7.822317123413086,69,3471.271728515625,55,13
miniRules1_monetaryAmount,2209.0,52,18.19066619873047,17,12104.1494140625,13,13
price_ratio_group_max,9109.0,14,7.152115821838379,76,2062.6171875,75,14
price_rank_times_duration_rank,8981.0,15,8.664128303527832,60,3498.799560546875,54,15
unmatched_duration_rank,4047.0,45,20.078601837158203,15,11429.30859375,15,15
totalPrice_percentile_X_total_duration_percentile,8624.0,16,9.381661415100098,51,3313.732666015625,57,16
total_weighted_mean_cabin,625.0,62,19.30412483215332,16,9268.134765625,20,16
corporateTariffCode,6296.0,32,13.258413314819336,29,11146.15625,16,16
legs1_departureAt_day_period,339.0,70,10.029561042785645,45,11082.2548828125,17,17
price_per_duration_rank,8592.0,17,9.416839599609375,50,3818.11279296875,51,17
price_ratio_times_duration_ratio,8552.0,18,8.851028442382812,58,3540.8505859375,53,18
legs1_departureAt_hour,6269.0,33,12.557733535766602,33,10840.630859375,18,18
baggage_total,900.0,60,17.531482696533203,18,8137.76123046875,25,18
price_per_fee_rank,7960.0,19,7.408089637756348,74,3147.85888671875,62,19
ratio_max_times_isVip,1597.0,56,16.25752067565918,19,3656.601318359375,52,19
duration_ratio,7855.0,20,8.453067779541016,61,4590.68798828125,46,20
total_duration_rank,3769.0,46,16.03608512878418,20,6659.7373046875,30,20
total_duration,7770.0,21,13.13883113861084,30,6498.06005859375,31,21
legs0_segments0_operatingCarrier_code,1904.0,53,12.683816909790039,32,9037.345703125,21,21
miniRules1_statusInfos,581.0,64,15.53279972076416,21,5445.91943359375,37,21
log_price_times_isVip,1623.0,55,8.719852447509766,59,9009.5302734375,22,22
price_minus_fee_rank,7567.0,22,7.608349323272705,71,2685.1787109375,68,22
legs1_segments0_baggageAllowance_quantity,469.0,65,12.807629585266113,31,8576.9697265625,23,23
price_dev_times_cabin,7303.0,23,14.147903442382812,25,2558.9873046875,70,23
totalPrice_smoothed_zscore_X_totalPrice_percentile,7207.0,24,7.2859721183776855,75,1908.7845458984375,77,24
totalPrice_sqrt_X_totalPrice_relative_diff,5788.0,37,14.542059898376465,24,5181.6875,40,24
totalPrice_smoothed_zscore_X_totalPrice_standardized,7170.0,25,7.119932174682617,78,2306.128662109375,71,25
totalPrice_smoothed_zscore_X_totalPrice_sqrt,6555.0,30,14.114863395690918,26,4099.06396484375,49,26
log_price_times_rank,6919.0,26,7.961880683898926,66,3271.886962890625,60,26
totalPrice_relative_diff_X_total_duration_relative_diff,6737.0,27,8.882808685302734,57,3156.18603515625,61,27
baggage_total_rank,2496.0,50,14.067326545715332,27,6184.9091796875,33,27
legs1_segments0_flightNumber,6611.0,28,9.25378131866455,55,4711.5537109375,44,28
legs1_segments0_operatingCarrier_code,1037.0,59,11.783204078674316,38,6704.59619140625,29,29
totalPrice_smoothed_zscore_X_totalPrice_rank_normalized,6574.0,29,7.519496917724609,73,2211.819091796875,73,29
price_from_median_zscore,6533.0,31,7.139626502990723,77,1871.9649658203125,78,31
legs0_main_carrier,2292.0,51,12.343297004699707,34,4573.34228515625,47,34
legs1_arrivalAt_day_period,371.0,69,12.190099716186523,35,5836.48046875,34,34
log_price_dev_times_cabin,6056.0,35,10.877058029174805,42,2842.980224609375,66,35
legs1_arrivalAt_hour,5835.0,36,9.692748069763184,48,4876.0791015625,43,36
legs1_main_carrier,1224.0,57,10.372173309326172,44,5507.93359375,36,36
days_between_departure_arrival,4697.0,43,11.826096534729004,37,5181.166015625,41,37
legs1_segments0_marketingCarrier_code,275.0,72,9.740966796875,46,5387.07421875,38,38
totalPrice_smoothed_zscore_X_totalPrice_relative_diff,5667.0,38,8.344989776611328,63,3058.0576171875,63,38
