feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
duration_ratio,2678.0,18.0,8.303452491760254,146.0,1509.192626953125,74.0,18.0
legs1_departureAt_hour,2261.0,31.0,13.22962474822998,38.0,4712.552734375,19.0,19.0
companyID_loo_mean_legs1_arrivalAt_hour,2655.0,19.0,8.826353073120117,108.0,771.0111083984375,147.0,19.0
legs0_segments0_key_view_count,801.0,61.0,22.73383331298828,19.0,3706.49365234375,23.0,19.0
isAccess3D,269.0,105.0,8.910292625427246,105.0,4543.8818359375,20.0,20.0
is_popular_route,6.0,190.0,22.308670043945312,20.0,2503.324462890625,43.0,20.0
legs1_segments0_flightNumber,2547.0,20.0,8.314116477966309,145.0,1040.9935302734375,105.0,20.0
total_duration,1198.0,51.0,20.637666702270508,23.0,4206.0244140625,21.0,21.0
companyID_loo_mean_legs0_departureAt_hour,2535.0,21.0,8.743202209472656,110.0,874.2401123046875,130.0,21.0
companyID_loo_mean_taxes,2526.0,22.0,8.292333602905273,147.0,646.0430297851562,168.0,22.0
legs0_departureAt_day_period,477.0,81.0,11.34325885772705,54.0,4100.37451171875,22.0,22.0
log_price,2511.0,23.0,8.427877426147461,131.0,733.8516235351562,151.0,23.0
legs0_arrivalAt_day_period,440.0,86.0,12.93885612487793,42.0,3654.95068359375,24.0,24.0
companyID_loo_mean_legs0_arrivalAt_hour,2502.0,24.0,8.451323509216309,130.0,758.7427978515625,148.0,24.0
both_legs_direct,5.0,192.0,19.20088005065918,24.0,377.30474853515625,196.0,24.0
isVip,378.0,93.0,18.968788146972656,25.0,1266.007568359375,85.0,25.0
total_weighted_mean_cabin,177.0,118.0,11.67908763885498,51.0,3543.20166015625,25.0,25.0
leg1_view_diff_mean,2399.0,25.0,9.155835151672363,95.0,1796.2958984375,65.0,25.0
companyID_loo_mean_legs1_departureAt_hour,2370.0,26.0,8.585533142089844,120.0,646.1651611328125,167.0,26.0
legs0_segments1_baggageAllowance_quantity,33.0,163.0,8.642207145690918,117.0,3506.63818359375,26.0,26.0
legs1_segments1_seatsAvailable,18.0,174.0,18.741973876953125,26.0,1487.84619140625,75.0,26.0
legs1_segments0_key_view_count,660.0,68.0,14.447250366210938,32.0,3425.05908203125,27.0,27.0
price_minus_fee,2338.0,27.0,8.403449058532715,134.0,857.1534423828125,134.0,27.0
baggage_total,294.0,101.0,18.177791595458984,27.0,3340.427490234375,30.0,27.0
legs1_segments1_baggageAllowance_weightMeasurementType,2.0,194.0,17.347827911376953,28.0,1100.849365234375,101.0,28.0
legs0_duration,703.0,67.0,11.866506576538086,49.0,3392.849853515625,28.0,28.0
legs0_segments0_duration_rank,2331.0,28.0,7.479817867279053,185.0,870.6819458007812,133.0,28.0
legs0_duration_rank,2326.0,29.0,9.064311027526855,100.0,1008.3630981445312,112.0,29.0
legs1_duration,544.0,73.0,14.753168106079102,29.0,2838.158203125,35.0,29.0
legs1_departureAt_business_time,327.0,97.0,11.267108917236328,55.0,3360.238525390625,29.0,29.0
group_size_log,2286.0,30.0,7.832310676574707,170.0,646.8032836914062,166.0,30.0
free_cancel,68.0,149.0,11.142510414123535,57.0,3165.79248046875,31.0,31.0
legs1_segments0_baggageAllowance_quantity,205.0,112.0,14.557520866394043,31.0,2808.105224609375,36.0,31.0
legs1_arrivalAt_day_period,325.0,99.0,12.017504692077637,47.0,2987.720458984375,32.0,32.0
tax_rate,2214.0,32.0,8.011556625366211,164.0,933.1817626953125,122.0,32.0
legs1_main_carrier,192.0,116.0,10.076292991638184,71.0,2971.542724609375,33.0,33.0
companyID_loo_mean_total_num_transfers,2172.0,33.0,7.69612979888916,176.0,597.4373779296875,172.0,33.0
miniRules1_monetaryAmount,305.0,100.0,10.393562316894531,67.0,2952.82080078125,34.0,34.0
companyID_loo_mean_totalPrice,2169.0,34.0,9.375753402709961,88.0,940.963623046875,119.0,34.0
companyID_loo_mean_cabin_class,2117.0,35.0,8.646417617797852,116.0,699.5020141601562,158.0,35.0
