feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_segments0_operatingCarrier_code,3703.0,85,10.620686531066895,71,5898.42041015625,53,53
carrier1_pop,1261.0,120,9.801459312438965,88,5802.39404296875,54,54
legs0_departureAt_weekday,8713.0,54,8.426566123962402,135,2348.0400390625,128,54
nationality,1341.0,117,8.45751667022705,133,5753.2412109375,55,55
legs0_segments0_arrivalTo_airport_iata,8421.0,55,9.41437816619873,95,2467.555419921875,122,55
legs0_arrivalAt_weekday,8270.0,56,8.276301383972168,142,2645.1181640625,118,56
legs0_segments0_duration_rank,8248.0,57,8.67456340789795,119,1814.98828125,152,57
legs0_segments0_departureFrom_airport_iata,8033.0,58,8.464040756225586,132,2081.56982421875,141,58
legs0_duration_rank,7594.0,59,10.75093936920166,70,3449.499755859375,95,59
legs1_duration_rank,4062.0,83,8.802634239196777,114,5635.4833984375,59,59
legs0_segments0_arrivalTo_airport_city_iata,7216.0,60,8.61083984375,123,2242.571533203125,132,60
legs0_segments1_arrivalTo_airport_city_iata,2905.0,97,11.342912673950195,60,2018.6075439453125,144,60
leg0_flight_view_count_rank,6743.0,61,8.36970329284668,140,2016.0418701171875,145,61
has_frequentFlyer,875.0,130,11.293971061706543,61,3636.052490234375,91,61
legs0_departureAt_day_period,4199.0,80,10.52222728729248,73,5353.76904296875,62,62
legs0_segments0_marketingCarrier_code,1642.0,114,11.208280563354492,66,5346.50048828125,63,63
legs1_segments0_seatsAvailable,6283.0,63,7.349316120147705,157,1599.6690673828125,155,63
carrier_pop_product,3455.0,87,10.788143157958984,69,5278.66064453125,65,65
legs0_segments0_key_view_count_rank,5998.0,65,8.007125854492188,150,1527.9466552734375,156,65
total_fees_rank,4849.0,73,10.362293243408203,77,5233.6982421875,66,66
legs0_matched_duration_sum,5521.0,67,8.632963180541992,122,3934.154296875,86,67
legs1_segments0_aircraft_code,5250.0,68,8.123021125793457,145,2357.3505859375,127,68
legs0_matched_duration_sum_rank,5056.0,70,8.532234191894531,128,5097.390625,69,69
leg1_flight_view_count,5240.0,69,9.911823272705078,85,2074.229736328125,142,69
legs1_segments0_duration,4898.0,72,9.241772651672363,105,2226.192626953125,133,72
legs0_segments1_duration_rank,1307.0,118,6.875312328338623,158,4747.72412109375,74,74
legs0_segments1_flightNumber,4475.0,75,8.411995887756348,136,3389.3662109375,98,75
legs1_arrivalAt_weekday,4272.0,76,8.528566360473633,129,3850.949462890625,87,76
all_matched_duration_sum,4258.0,77,8.376670837402344,138,3257.792236328125,100,77
legs1_arrivalAt_business_time,1694.0,111,9.892925262451172,86,4394.7177734375,77,77
legs1_departureAt_weekday,4241.0,78,8.989996910095215,107,3726.6943359375,89,78
legs0_departureAt_business_time,3674.0,86,9.6926851272583,89,4382.35693359375,78,78
legs1_segments0_duration_rank,4205.0,79,8.098014831542969,146,1866.3363037109375,149,79
legs1_segments0_departureFrom_airport_iata,4069.0,82,8.831256866455078,112,2888.256103515625,108,82
legs1_weighted_mean_cabin,118.0,154,9.245194435119629,104,4086.440673828125,83,83
legs1_segments0_arrivalTo_airport_city_iata,2765.0,98,9.98192024230957,83,3517.708251953125,93,83
legs0_arrivalAt_day_period,4038.0,84,9.39352035522461,98,3398.275146484375,97,84
legs1_matched_duration_sum_rank,2736.0,99,8.209651947021484,144,4079.807861328125,84,84
legs1_arrivalAt_is_weekend,581.0,138,8.584027290344238,125,3947.8486328125,85,85
legs1_segments0_arrivalTo_airport_iata,3343.0,90,9.44088363647461,94,2412.410400390625,126,90
legs0_arrivalAt_business_time,3334.0,91,7.934103965759277,151,1447.7762451171875,158,91
leg1_flight_view_count_rank,3063.0,95,7.8576507568359375,153,1797.9185791015625,154,95
legs1_segments0_key_view_count_rank,2720.0,100,8.09351634979248,147,2179.264404296875,136,100
legs1_matched_duration_sum,2586.0,102,7.894617557525635,152,2634.030517578125,119,102
sex,2535.0,103,7.661673069000244,154,2085.177490234375,140,103
n_ff_programs,2527.0,104,7.477458477020264,155,2223.34716796875,134,104
legs1_segments1_flightNumber,1599.0,115,8.053007125854492,149,2444.042236328125,123,115
is_legs0_legs1_cabin_same,60.0,158,6.026642799377441,159,985.3212890625,159,158
