feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_max_duration_cabin,333.0,106,36.57634353637695,15,19529.5,13,13
log_price,23007.0,13,8.512592315673828,102,1928.868408203125,114,13
legs0_weighted_mean_cabin,667.0,102,50.582855224609375,13,16892.6796875,15,13
total_weighted_mean_cabin,1053.0,95,31.314157485961914,17,17085.576171875,14,14
legs0_segments1_key_view_count_rank,1694.0,86,37.599613189697266,14,3869.10400390625,73,14
all_view_diff_mean,22220.0,14,8.518331527709961,100,3163.041259765625,79,14
group_size,22046.0,15,8.054169654846191,116,2518.552490234375,94,15
legs0_mean_cabin,737.0,99,35.65952682495117,16,11559.07421875,24,16
has_fees,193.0,113,22.574302673339844,20,16533.26953125,16,16
price_minus_fee,21892.0,16,8.514097213745117,101,2630.116455078125,88,16
leg0_view_diff_mean,21521.0,17,9.5634765625,76,3970.335693359375,72,17
legs1_max_duration_cabin,125.0,117,8.460049629211426,104,16399.078125,17,17
legs0_segments0_baggageAllowance_quantity,3488.0,75,29.53600311279297,18,16214.99609375,18,18
companyID_loo_mean_legs0_departureAt_hour,19555.0,18,9.185699462890625,81,2564.550048828125,93,18
isVip,2122.0,83,22.837312698364258,19,7567.4970703125,39,19
companyID_loo_mean_taxes,18769.0,19,9.612752914428711,75,1984.5589599609375,112,19
both_legs_carrier_all_same,750.0,98,22.292997360229492,21,13923.6357421875,19,19
duration_ratio,18692.0,20,8.344802856445312,109,3349.3564453125,78,20
miniRules1_monetaryAmount,3416.0,76,15.105399131774902,34,13032.2880859375,20,20
companyID_loo_mean_legs0_arrivalAt_hour,18325.0,21,9.044877052307129,88,2677.944580078125,87,21
is_popular_route,124.0,118,15.148399353027344,33,12432.6572265625,21,21
tax_rate,18111.0,22,8.191092491149902,113,2193.55224609375,102,22
miniRules1_statusInfos,1404.0,90,21.76367950439453,22,6661.6318359375,44,22
legs1_mean_cabin,142.0,115,13.850373268127441,37,12171.0302734375,22,22
companyID_loo_mean_totalPrice,17722.0,23,11.314783096313477,56,3620.76123046875,75,23
has_baggage,865.0,97,20.239774703979492,23,12108.24609375,23,23
total_num_transfers,539.0,103,19.212297439575195,24,7420.78857421875,40,24
companyID_loo_mean_total_num_transfers,17131.0,24,8.793251037597656,94,1971.7398681640625,113,24
unmatched_duration,12204.0,45,11.5630464553833,52,11452.9150390625,25,25
companyID_loo_mean_legs1_arrivalAt_hour,17032.0,25,8.898637771606445,93,2397.05859375,97,25
total_fees,4814.0,69,18.690595626831055,25,7605.0517578125,38,25
baggage_total,3365.0,77,18.077966690063477,26,9107.0390625,32,26
companyID_loo_mean_legs1_departureAt_hour,16862.0,26,9.001824378967285,91,2564.603271484375,92,26
legs1_weighted_mean_cabin,284.0,109,9.049853324890137,87,10987.71875,26,26
baggage_total_rank,5216.0,66,17.98818016052246,27,7703.10595703125,37,27
legs1_departureAt_hour,13278.0,39,11.845715522766113,49,10554.4208984375,27,27
companyID_total_occurrences,16837.0,27,8.691840171813965,96,2295.336669921875,101,27
companyID_loo_mean_legs1_duration,16733.0,28,8.609884262084961,98,2107.99072265625,104,28
unmatched_duration_rank,11625.0,50,16.88719367980957,28,9051.0390625,33,28
searchRoute,16697.0,29,8.503915786743164,103,2105.4580078125,105,29
legs0_duration,15079.0,33,12.965121269226074,41,9715.67578125,29,29
companyID_loo_mean_cabin_class,16616.0,30,10.520359992980957,64,2595.095703125,90,30
corporateTariffCode,10816.0,52,11.52678394317627,53,9543.0380859375,31,31
companyID_loo_selected_count,16455.0,31,9.01433277130127,90,2753.189697265625,86,31
miniRules0_statusInfos,470.0,104,15.151564598083496,32,4168.27197265625,69,32
companyID_loo_mean_legs0_duration,16047.0,32,8.915900230407715,92,2015.596435546875,109,32
legs1_segments0_flightNumber,14888.0,34,8.270842552185059,111,2806.58349609375,85,34
legs1_departureAt_day_period,2935.0,81,10.141180992126465,68,8338.4404296875,35,35
legs0_segments0_seatsAvailable,14447.0,35,7.329925537109375,119,1906.0814208984375,115,35
leg0_flight_view_count,13143.0,41,14.057007789611816,36,4308.2890625,68,36
legs1_departureAt_business_time,2001.0,85,10.525484085083008,63,8213.75,36,36
all_flight_view_count,14446.0,36,11.28314208984375,57,3452.8623046875,77,36
total_duration,14252.0,37,10.999631881713867,59,4157.8154296875,70,37
all_view_norm,8819.0,57,13.525705337524414,38,4640.75048828125,65,38
taxes,13509.0,38,9.065998077392578,86,2181.313720703125,103,38
leg1_view_norm,2957.0,79,13.411298751831055,39,6728.38623046875,43,39
group_size_log,13256.0,40,9.510136604309082,78,2410.916015625,96,40
legs0_main_carrier,4066.0,72,13.282651901245117,40,5927.00634765625,51,40
carrier1_pop,1530.0,88,11.623258590698242,51,7113.43115234375,41,41
legs1_segments0_marketingCarrier_code,2027.0,84,10.26323413848877,67,7108.5185546875,42,42
totalPrice,12923.0,42,8.453995704650879,105,2065.568359375,106,42
days_between_departure_arrival,9346.0,56,12.74775218963623,42,6351.22607421875,46,42
legs0_segments0_key_view_count,12803.0,43,10.875603675842285,60,2572.20947265625,91,43
legs0_segments0_aircraft_code,12343.0,44,8.345366477966309,108,3036.344482421875,82,44
carrier0_pop,3540.0,74,12.60793399810791,44,5833.09326171875,52,44
miniRules0_monetaryAmount,2941.0,80,12.477458953857422,45,5477.4013671875,54,45
legs1_segments0_baggageAllowance_quantity,1121.0,93,10.476235389709473,65,6496.48046875,45,45
total_duration_rank,12010.0,46,12.188396453857422,47,3789.941650390625,74,46
legs1_arrivalAt_hour,11930.0,47,9.708850860595703,74,6155.82275390625,49,47
legs1_main_carrier,1253.0,92,11.330595970153809,55,6240.81591796875,47,47
legs0_segments0_duration,11836.0,48,11.012946128845215,58,2600.937744140625,89,48
legs1_duration,5739.0,64,9.932498931884766,72,6222.1611328125,48,48
leg1_view_diff_mean,11702.0,49,9.275691032409668,80,5323.017578125,56,49
legs1_segments0_key_view_count,7188.0,59,11.679688453674316,50,5021.29150390625,58,50
legs1_segments0_operatingCarrier_code,2294.0,82,10.026045799255371,70,5993.11083984375,50,50
all_flight_view_count_rank,11236.0,51,8.405380249023438,107,1774.057861328125,117,51
legs0_segments0_duration_rank,10747.0,53,9.03307056427002,89,1888.5638427734375,116,53
legs1_arrivalAt_day_period,2991.0,78,11.394694328308105,54,5474.2470703125,55,54
legs0_arrivalAt_weekday,10048.0,54,8.254708290100098,112,2479.874755859375,95,54
legs0_departureAt_weekday,9473.0,55,8.136831283569336,114,2322.153076171875,100,55
legs0_departureAt_day_period,4255.0,71,9.156601905822754,84,5021.34423828125,57,57
legs0_duration_rank,8762.0,58,10.309781074523926,66,2935.427490234375,84,58
carrier_pop_product,4329.0,70,10.695235252380371,61,4923.8701171875,59,59
legs1_segments0_seatsAvailable,6743.0,60,7.401037216186523,118,1751.44970703125,118,60
legs1_segments0_duration,6279.0,61,9.292789459228516,79,2044.331787109375,108,61
legs0_departureAt_business_time,3672.0,73,9.520719528198242,77,4781.50927734375,61,61
legs1_segments0_aircraft_code,6252.0,62,7.860754013061523,117,2383.8154296875,98,62
total_fees_rank,5694.0,65,10.648309707641602,62,4568.30517578125,66,62
leg1_flight_view_count,5913.0,63,9.976366996765137,71,1987.7034912109375,111,63
legs1_duration_rank,5181.0,67,8.642265319824219,97,4029.12060546875,71,67
legs0_arrivalAt_day_period,5066.0,68,9.162226676940918,83,3043.060546875,81,68
