feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
total_num_transfers_rank,120.0,93.0,359.2066345214844,1.0,32711.478515625,0.0,0.0
price_per_duration_rank,7990.0,0.0,3.9943652153015137,110.0,581.6236572265625,89.0,0.0
total_is_min_transfers,19.0,120.0,375.0777893066406,0.0,29901.662109375,1.0,0.0
legs0_segments0_flightNumber,7189.0,1.0,4.023036956787109,106.0,692.8284912109375,74.0,1.0
legs0_num_transfers_rank,17.0,122.0,24.11916732788086,4.0,26475.875,2.0,2.0
legs1_num_transfers_rank,28.0,113.0,59.664493560791016,2.0,22788.455078125,4.0,2.0
price_per_duration,7169.0,2.0,4.189013481140137,94.0,782.4404296875,63.0,2.0
legs0_is_min_transfers,5.0,138.0,19.535709381103516,5.0,24142.0078125,3.0,3.0
price_percentile,6829.0,3.0,5.1629180908203125,45.0,931.589111328125,52.0,3.0
legs0_weighted_mean_cabin,25.0,116.0,39.275325775146484,3.0,10144.033203125,6.0,3.0
price_minus_fee_rank,6737.0,4.0,3.9314911365509033,113.0,549.98583984375,93.0,4.0
legs1_is_min_transfers,4.0,144.0,18.00016212463379,6.0,21817.10546875,5.0,5.0
price_from_median_zscore,6727.0,5.0,5.5384626388549805,40.0,829.4824829101562,58.0,5.0
totalPrice_rank,6592.0,6.0,4.39212703704834,85.0,795.2899169921875,59.0,6.0
both_legs_carrier_all_same,133.0,90.0,13.194036483764648,7.0,3868.281005859375,14.0,7.0
legs0_max_duration_cabin,12.0,127.0,12.195250511169434,10.0,9126.654296875,7.0,7.0
price_per_fee_rank,6583.0,7.0,3.7429487705230713,124.0,517.1927490234375,102.0,7.0
has_access_tp,96.0,95.0,7.61158561706543,23.0,8562.58984375,8.0,8.0
legs0_segments1_marketingCarrier_code_in_ff,2.0,148.0,12.376035690307617,8.0,500.679443359375,107.0,8.0
companyID,6211.0,8.0,4.145440101623535,97.0,543.3963012695312,95.0,8.0
legs1_segments1_marketingCarrier_code,2.0,153.0,12.29649543762207,9.0,122.02828979492188,143.0,9.0
days_before_departure,6083.0,9.0,4.014339923858643,108.0,450.83038330078125,113.0,9.0
pricingInfo_isAccessTP,595.0,60.0,10.433069229125977,14.0,7122.728515625,9.0,9.0
legs0_mean_cabin,5.0,137.0,4.575504302978516,73.0,6049.4462890625,10.0,10.0
legs0_arrivalAt_hour,5343.0,10.0,4.4907612800598145,78.0,758.5769653320312,69.0,10.0
legs0_segments0_cabinClass,20.0,118.0,9.58946704864502,16.0,5818.103515625,11.0,11.0
legs1_segments0_baggageAllowance_quantity,162.0,86.0,12.117541313171387,11.0,2939.4833984375,17.0,11.0
price_per_tax,4873.0,11.0,3.9779670238494873,111.0,525.9705810546875,100.0,11.0
legs0_segments0_baggageAllowance_quantity,171.0,85.0,11.0347318649292,12.0,4218.3994140625,13.0,12.0
legs0_segments0_operatingCarrier_code_in_ff,179.0,83.0,6.093399524688721,34.0,4659.24365234375,12.0,12.0
legs0_departureAt_hour,4836.0,12.0,4.310120582580566,89.0,861.2391967773438,56.0,12.0
legs0_segments0_marketingCarrier_code,60.0,102.0,10.644864082336426,13.0,1122.465576171875,43.0,13.0
price_per_fee,4674.0,13.0,5.148083686828613,48.0,761.1641845703125,68.0,13.0
duration_ratio,4124.0,14.0,4.124951362609863,98.0,793.2911376953125,60.0,14.0
legs1_mean_cabin,3.0,147.0,10.378649711608887,15.0,136.53587341308594,141.0,15.0
total_weighted_mean_cabin,185.0,82.0,6.542971611022949,30.0,3495.117919921875,15.0,15.0
legs0_segments0_seatsAvailable,3776.0,15.0,3.51037335395813,133.0,418.5005187988281,115.0,15.0
log_price,3379.0,16.0,4.333635330200195,87.0,607.4235229492188,86.0,16.0
legs1_departureAt_day_period,142.0,89.0,5.154299259185791,46.0,3078.709228515625,16.0,16.0
isVip,403.0,67.0,9.279211044311523,17.0,763.2854614257812,65.0,17.0
