feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
price_per_duration_rank,10905.0,0.0,5.417181015014648,110.0,1118.55859375,106.0,0.0
total_is_min_transfers,26.0,127.0,983.941162109375,0.0,93903.6796875,0.0,0.0
total_num_transfers_rank,165.0,94.0,886.3990478515625,1.0,86025.4609375,1.0,1.0
price_from_median_zscore,9945.0,1.0,6.3438029289245605,79.0,1588.35791015625,75.0,1.0
legs0_num_transfers_rank,21.0,131.0,165.13751220703125,2.0,19928.546875,4.0,2.0
price_percentile,9701.0,2.0,8.95676040649414,24.0,3035.69873046875,39.0,2.0
legs1_mean_cabin,17.0,136.0,64.23176574707031,3.0,35632.484375,2.0,2.0
legs0_is_min_transfers,7.0,145.0,10.873712539672852,17.0,26725.44921875,3.0,3.0
price_per_duration,9602.0,3.0,6.875424861907959,55.0,2118.771240234375,57.0,3.0
legs1_segments0_baggageAllowance_quantity,210.0,89.0,24.350467681884766,4.0,7533.71484375,14.0,4.0
companyID,9501.0,4.0,6.432971000671387,75.0,1398.667236328125,88.0,4.0
legs0_mean_cabin,28.0,126.0,21.566547393798828,7.0,18097.919921875,5.0,5.0
both_legs_carrier_all_same,194.0,90.0,24.04941177368164,5.0,12176.2861328125,9.0,5.0
legs0_segments0_flightNumber,8848.0,5.0,6.442473411560059,74.0,2980.569091796875,40.0,5.0
pricingInfo_isAccessTP,872.0,61.0,15.092066764831543,11.0,14616.861328125,6.0,6.0
total_weighted_mean_cabin,159.0,97.0,22.030710220336914,6.0,13035.982421875,7.0,6.0
price_minus_fee_rank,8743.0,6.0,5.508491516113281,106.0,1192.85693359375,99.0,6.0
price_per_fee_rank,8578.0,7.0,5.322158336639404,113.0,1042.1455078125,108.0,7.0
has_access_tp,151.0,99.0,10.87486457824707,16.0,12625.0244140625,8.0,8.0
legs1_weighted_mean_cabin,21.0,130.0,18.962644577026367,8.0,7218.96875,15.0,8.0
days_before_departure,8560.0,8.0,5.760788440704346,94.0,1147.7000732421875,105.0,8.0
legs1_segments0_cabinClass,36.0,121.0,16.28618049621582,9.0,10002.2861328125,10.0,9.0
totalPrice_rank,8456.0,9.0,6.70510721206665,64.0,1630.123291015625,73.0,9.0
legs0_segments0_baggageAllowance_quantity,533.0,72.0,15.578176498413086,10.0,8678.474609375,11.0,10.0
legs0_arrivalAt_hour,6842.0,10.0,6.461482524871826,73.0,1630.2569580078125,72.0,10.0
legs0_departureAt_hour,6735.0,11.0,7.057889461517334,50.0,2307.61865234375,54.0,11.0
total_duration,2099.0,35.0,14.873371124267578,12.0,3505.613037109375,35.0,12.0
price_per_fee,6730.0,12.0,8.605446815490723,28.0,2578.22607421875,47.0,12.0
legs1_max_duration_cabin,22.0,128.0,14.710623741149902,13.0,8314.8193359375,12.0,12.0
price_per_tax,6674.0,13.0,5.5858869552612305,102.0,973.5324096679688,111.0,13.0
legs1_departureAt_day_period,163.0,96.0,6.783641815185547,59.0,8224.1083984375,13.0,13.0
log_price,5558.0,14.0,5.9148173332214355,92.0,1270.7342529296875,94.0,14.0
legs0_segments0_baggageAllowance_weightMeasurementType,8.0,142.0,14.02535629272461,14.0,453.57171630859375,131.0,14.0
duration_ratio,5501.0,15.0,5.7154927253723145,97.0,1505.1396484375,80.0,15.0
baggage_total_rank,1320.0,47.0,10.886373519897461,15.0,4900.75244140625,19.0,15.0
legs0_segments0_operatingCarrier_code_in_ff,151.0,98.0,6.620832443237305,68.0,6737.55029296875,16.0,16.0
price_minus_fee,4780.0,16.0,6.628862380981445,67.0,1500.48486328125,81.0,16.0
legs0_segments0_seatsAvailable,4541.0,17.0,5.2907915115356445,115.0,826.9201049804688,121.0,17.0
is_cheapest,63.0,111.0,6.034718036651611,86.0,6327.13330078125,17.0,17.0
miniRules1_monetaryAmount,613.0,67.0,9.255376815795898,21.0,5174.3125,18.0,18.0
legs0_segments0_cabinClass,48.0,116.0,10.198807716369629,18.0,3998.9091796875,29.0,18.0
legs1_segments0_flightNumber,4355.0,18.0,6.137643814086914,83.0,2805.025390625,42.0,18.0
