feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
legs0_segments0_flightNumber,6778.0,0.0,4.057714939117432,91.0,557.4474487304688,64.0,0.0
legs0_num_transfers_rank,1.0,133.0,240.5729217529297,0.0,23606.265625,0.0,0.0
price_per_duration_rank,6329.0,1.0,3.959482192993164,101.0,462.27655029296875,82.0,1.0
total_is_min_transfers,19.0,112.0,68.1368637084961,2.0,21546.865234375,1.0,1.0
total_num_transfers_rank,105.0,86.0,93.40656280517578,1.0,20238.001953125,2.0,1.0
price_minus_fee_rank,6207.0,2.0,4.018960952758789,94.0,524.8753662109375,70.0,2.0
price_from_median_zscore,6087.0,3.0,5.070436954498291,47.0,662.7671508789062,50.0,3.0
legs0_segments0_baggageAllowance_quantity,75.0,91.0,35.96051025390625,3.0,3531.9716796875,8.0,3.0
legs0_weighted_mean_cabin,38.0,99.0,28.47540283203125,5.0,10679.57421875,3.0,3.0
legs0_mean_cabin,10.0,119.0,29.139209747314453,4.0,10576.216796875,4.0,4.0
legs1_segments0_flightNumber,6038.0,4.0,4.047118663787842,92.0,609.1115112304688,58.0,4.0
price_per_fee_rank,5999.0,5.0,3.96028208732605,100.0,453.5524597167969,85.0,5.0
both_legs_carrier_all_same,72.0,93.0,17.601770401000977,7.0,6886.13720703125,5.0,5.0
legs1_mean_cabin,5.0,122.0,4.998432636260986,50.0,4976.25439453125,6.0,6.0
price_percentile,5837.0,6.0,5.561855316162109,35.0,1185.091064453125,27.0,6.0
both_legs_direct,2.0,131.0,22.163972854614258,6.0,476.88983154296875,75.0,6.0
legs0_main_carrier,113.0,83.0,7.6711931228637695,16.0,3888.65478515625,7.0,7.0
totalPrice_rank,5708.0,7.0,4.5156402587890625,67.0,661.5003662109375,52.0,7.0
companyID,5687.0,8.0,4.4399094581604,71.0,425.33685302734375,89.0,8.0
baggage_total_rank,1123.0,36.0,12.277299880981445,8.0,1811.11474609375,16.0,8.0
miniRules0_monetaryAmount,186.0,70.0,10.989837646484375,9.0,1967.5244140625,14.0,9.0
pricingInfo_isAccessTP,585.0,51.0,7.058815956115723,19.0,3227.504638671875,9.0,9.0
price_per_duration,5249.0,9.0,4.316033363342285,80.0,490.3405456542969,71.0,9.0
legs0_departureAt_day_period,167.0,73.0,5.609193801879883,33.0,2561.611083984375,10.0,10.0
baggage_total,183.0,72.0,10.319622039794922,10.0,1125.7041015625,29.0,10.0
days_before_departure,4888.0,10.0,4.2367658615112305,83.0,367.51629638671875,100.0,10.0
price_per_fee,3959.0,11.0,5.951274394989014,29.0,816.7008056640625,37.0,11.0
total_fees,185.0,71.0,9.779213905334473,11.0,1526.048095703125,18.0,11.0
has_access_tp,111.0,84.0,5.097639083862305,46.0,2528.634521484375,11.0,11.0
has_baggage,20.0,110.0,9.04633903503418,12.0,328.001220703125,107.0,12.0
legs0_segments0_marketingCarrier_code,26.0,107.0,8.797450065612793,14.0,2524.902099609375,12.0,12.0
price_per_tax,3930.0,12.0,4.2077531814575195,85.0,465.60455322265625,81.0,12.0
legs0_max_duration_cabin,4.0,128.0,6.466719627380371,21.0,2136.262939453125,13.0,13.0
legs0_arrivalAt_hour,3766.0,13.0,4.865634441375732,55.0,789.6263427734375,40.0,13.0
legs1_segments0_baggageAllowance_quantity,84.0,88.0,8.874258041381836,13.0,731.73876953125,44.0,13.0
legs1_departureAt_hour,3710.0,14.0,5.493924140930176,38.0,1126.0018310546875,28.0,14.0
isVip,367.0,64.0,8.605644226074219,15.0,662.20166015625,51.0,15.0
legs0_departureAt_hour,3675.0,15.0,5.548542499542236,36.0,1278.4794921875,24.0,15.0
legs0_departureAt_business_time,479.0,58.0,5.906759262084961,30.0,1891.34130859375,15.0,15.0
duration_ratio,3594.0,16.0,4.2331132888793945,84.0,612.900390625,55.0,16.0
miniRules1_monetaryAmount,200.0,68.0,7.6292195320129395,17.0,1220.9898681640625,25.0,17.0
total_weighted_mean_cabin,126.0,80.0,4.344249248504639,78.0,1645.2896728515625,17.0,17.0
legs1_arrivalAt_hour,3526.0,17.0,5.493366241455078,39.0,810.8663330078125,38.0,17.0
legs0_segments0_seatsAvailable,3266.0,18.0,3.64514422416687,113.0,341.1026611328125,103.0,18.0
legs1_max_duration_cabin,10.0,118.0,7.4384918212890625,18.0,827.2947387695312,36.0,18.0
legs1_segments0_seatsAvailable,3079.0,19.0,3.479274034500122,116.0,338.1714172363281,104.0,19.0
total_fees_rank,374.0,63.0,6.385664939880371,23.0,1518.284423828125,19.0,19.0
log_price,2962.0,20.0,4.510570049285889,68.0,472.6922302246094,77.0,20.0
legs1_main_carrier,75.0,92.0,6.298653602600098,24.0,1461.798095703125,20.0,20.0
legs1_arrivalAt_day_period,158.0,76.0,6.797976493835449,20.0,967.3799438476562,32.0,20.0
is_max_duration_cabin_same,37.0,100.0,4.867678165435791,54.0,1372.1502685546875,21.0,21.0
corporateTariffCode,2669.0,21.0,4.835920810699463,56.0,609.2340698242188,57.0,21.0
legs1_weighted_mean_cabin,9.0,121.0,5.987242698669434,28.0,1351.880615234375,22.0,22.0
price_minus_fee,2604.0,22.0,4.305621147155762,81.0,488.3709716796875,72.0,22.0
days_between_departure_arrival,2396.0,23.0,6.456077575683594,22.0,870.9476928710938,34.0,22.0
legs1_segments0_departureFrom_airport_iata,715.0,43.0,6.0352559089660645,27.0,1347.951171875,23.0,23.0
tax_rate,2177.0,24.0,4.8207173347473145,57.0,642.231689453125,54.0,24.0
legs1_segments0_arrivalTo_airport_city_iata,131.0,79.0,6.206393718719482,25.0,669.2936401367188,47.0,25.0
taxes,1922.0,25.0,4.560780048370361,66.0,610.2105712890625,56.0,25.0
legs1_segments0_cabinClass,20.0,111.0,5.3094587326049805,41.0,1206.0948486328125,26.0,26.0
legs0_segments0_arrivalTo_airport_iata,614.0,48.0,6.194236755371094,26.0,803.9078979492188,39.0,26.0
total_duration_rank,1874.0,26.0,4.891565799713135,53.0,972.7178955078125,31.0,26.0
unmatched_duration_rank,1592.0,27.0,4.356639862060547,77.0,432.7753601074219,88.0,27.0
legs1_departureAt_weekday,1509.0,28.0,4.571852207183838,65.0,381.9927978515625,96.0,28.0
legs0_departureAt_weekday,1408.0,29.0,4.476584434509277,70.0,546.0504760742188,67.0,29.0
legs1_arrivalAt_weekday,1358.0,30.0,4.1536054611206055,88.0,485.7931213378906,73.0,30.0
legs1_segments0_marketingCarrier_code,5.0,123.0,5.163510322570801,44.0,983.27880859375,30.0,30.0
legs0_segments0_arrivalTo_airport_city_iata,222.0,67.0,5.880422115325928,31.0,433.6042785644531,87.0,31.0
legs1_segments0_duration_rank,1316.0,31.0,3.9192094802856445,102.0,335.0821533203125,105.0,31.0
legs1_segments1_duration,21.0,108.0,5.744724750518799,32.0,138.842529296875,118.0,32.0
legs0_segments0_aircraft_code,1311.0,32.0,4.617813587188721,64.0,829.8118896484375,35.0,32.0
miniRules0_statusInfos,28.0,104.0,5.388049125671387,40.0,955.12548828125,33.0,33.0
legs0_arrivalAt_weekday,1298.0,33.0,4.319892883300781,79.0,457.3443298339844,84.0,33.0
legs0_segments1_flightNumber,77.0,90.0,5.600610256195068,34.0,144.61941528320312,117.0,34.0
legs0_segments0_duration_rank,1157.0,34.0,4.427195072174072,72.0,380.6376647949219,97.0,34.0
legs1_segments0_aircraft_code,1126.0,35.0,3.8651416301727295,105.0,533.5817260742188,69.0,35.0
is_popular_route,58.0,95.0,5.531404495239258,37.0,587.18017578125,60.0,37.0
unmatched_duration,1054.0,37.0,4.255366325378418,82.0,355.853759765625,101.0,37.0
legs1_duration_rank,1046.0,38.0,4.158268451690674,87.0,549.82275390625,65.0,38.0
legs0_duration_rank,1002.0,39.0,4.491969108581543,69.0,548.1555786132812,66.0,39.0
legs1_matched_duration_sum_rank,940.0,40.0,4.078855991363525,89.0,474.9268493652344,76.0,40.0
legs0_matched_duration_sum_rank,924.0,41.0,4.158654689788818,86.0,394.5625915527344,92.0,41.0
legs0_segments0_departureFrom_airport_iata,514.0,55.0,4.96814489364624,51.0,758.0747680664062,41.0,41.0
legs0_arrivalAt_day_period,194.0,69.0,5.212011337280273,42.0,752.3577880859375,42.0,42.0
total_duration,857.0,42.0,4.787001609802246,59.0,470.1300354003906,78.0,42.0
searchRoute,414.0,60.0,5.175137519836426,43.0,543.0772094726562,68.0,43.0
legs1_segments0_operatingCarrier_code,146.0,78.0,4.683364391326904,61.0,748.6312866210938,43.0,43.0
all_matched_duration_sum,695.0,44.0,3.7425942420959473,111.0,479.6695556640625,74.0,44.0
miniRules1_statusInfos,51.0,97.0,4.913187026977539,52.0,726.7837524414062,45.0,45.0
has_fees,4.0,127.0,5.101381301879883,45.0,165.1981201171875,114.0,45.0
legs1_segments0_duration,666.0,45.0,4.728156566619873,60.0,561.3713989257812,62.0,45.0
