feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
total_is_min_transfers,249.0,57,2596.5693359375,0,185433.0,0,0
total_duration_smoothed_zscore_X_total_duration_standardized,14650.0,0,8.74284839630127,43,2399.770751953125,55,0
price_per_duration,14448.0,1,13.101390838623047,24,8711.6474609375,19,1
total_num_transfers_rank,206.0,58,926.3131103515625,1,82961.953125,2,1
legs0_segments0_operatingCarrier_code_in_ff,1033.0,43,28.189716339111328,9,127189.953125,1,1
legs0_segments0_flightNumber,14250.0,2,9.422523498535156,37,9582.1396484375,16,2
legs0_segments0_baggageAllowance_quantity,1780.0,39,46.75265121459961,2,21397.259765625,6,2
companyID,13907.0,3,9.751263618469238,35,4037.22998046875,43,3
has_access_tp,265.0,56,44.04093933105469,3,62620.578125,3,3
price_per_tax,13381.0,4,8.199247360229492,48,2823.01123046875,51,4
pricingInfo_isAccessTP,1238.0,42,38.79881286621094,4,56569.5234375,4,4
duration_percentile,13318.0,5,9.782054901123047,34,5229.501953125,36,5
has_baggage,407.0,52,38.71089553833008,5,9764.9990234375,14,5
legs0_num_transfers_rank,266.0,55,33.124847412109375,6,52409.5078125,5,5
price_per_fee,13167.0,6,13.174525260925293,23,5497.45751953125,32,6
legs0_weighted_mean_cabin,194.0,59,26.220319747924805,11,20832.951171875,7,7
price_rank_times_duration_rank,12657.0,7,10.97472095489502,29,4446.33349609375,40,7
isVip,613.0,47,28.345043182373047,7,4767.62890625,39,7
both_legs_carrier_all_same,537.0,48,28.253950119018555,8,18746.66015625,8,8
totalPrice_rank_normalized_X_total_duration_rank_normalized,12341.0,8,7.815360069274902,50,2543.2705078125,52,8
days_before_departure,12229.0,9,7.551858901977539,54,3254.573486328125,49,9
miniRules1_monetaryAmount,2925.0,37,26.672697067260742,10,13908.7685546875,9,9
legs0_segments0_seatsAvailable,5431.0,34,6.664120674133301,59,10875.67578125,10,10
duration_ratio_group_max,12103.0,10,12.317426681518555,25,5028.89013671875,37,10
legs0_arrivalAt_hour,11911.0,11,9.267838478088379,39,4036.800048828125,44,11
legs1_main_carrier,1643.0,40,15.199216842651367,20,10745.65234375,11,11
legs0_departureAt_hour,11699.0,12,9.079670906066895,40,5937.19140625,27,12
legs1_departureAt_hour,6854.0,27,11.33319091796875,27,10091.359375,12,12
legs0_mean_cabin,474.0,50,26.125812530517578,12,7181.72216796875,23,12
price_ratio_group_max,11599.0,13,7.120893478393555,57,1823.4344482421875,59,13
total_weighted_mean_cabin,826.0,45,17.580944061279297,17,10005.9931640625,13,13
totalPrice_rank_normalized,5325.0,35,23.03413963317871,13,5657.59814453125,30,13
totalPrice_percentile_X_totalPrice_relative_diff,5457.0,33,22.811147689819336,14,5473.74951171875,33,14
totalPrice_percentile_X_total_duration_percentile,10707.0,14,12.185477256774902,26,4825.80029296875,38,14
miniRules1_statusInfos,686.0,46,22.54364585876465,15,5686.943359375,29,15
totalPrice_smoothed_zscore_X_totalPrice_rank_normalized,9793.0,15,7.521182060241699,55,2484.331787109375,53,15
legs0_main_carrier,3140.0,36,14.132040023803711,22,9724.1181640625,15,15
price_percentile,9652.0,16,8.712379455566406,44,9495.6455078125,17,16
baggage_total_rank,2833.0,38,17.7344970703125,16,8497.375,20,16
price_per_duration_rank,9492.0,17,8.823363304138184,42,4422.40478515625,41,17
totalPrice_smoothed_zscore_X_totalPrice_percentile,9216.0,18,6.813467979431152,58,2039.76708984375,57,18
totalPrice_sqrt_X_totalPrice_relative_diff,6904.0,26,16.140785217285156,18,7038.62548828125,26,18
log_price_times_isVip,1557.0,41,10.247800827026367,32,8830.220703125,18,18
baggage_total,1004.0,44,16.08436393737793,19,7160.6923828125,24,19
duration_ratio,8962.0,19,8.423991203308105,47,5426.06884765625,34,19
totalPrice_relative_diff_X_total_duration_relative_diff,8922.0,20,8.938176155090332,41,3776.797119140625,45,20
legs1_segments0_marketingCarrier_code,416.0,51,10.404753684997559,31,7743.86181640625,21,21
price_per_fee_rank,8819.0,21,7.648435592651367,52,3050.890869140625,50,21
totalPrice_smoothed_zscore_X_totalPrice_relative_diff,6714.0,30,14.627664566040039,21,3307.63623046875,48,21
legs1_departureAt_day_period,342.0,53,9.397621154785156,38,7255.4970703125,22,22
price_from_median_zscore,8732.0,22,7.8924431800842285,49,2347.947265625,56,22
log_price_times_rank,8444.0,23,8.44914722442627,46,3372.673828125,46,23
price_minus_fee_rank,8123.0,24,7.589956760406494,53,3346.862060546875,47,24
legs1_segments0_flightNumber,7967.0,25,8.643223762512207,45,5290.59423828125,35,25
legs1_arrivalAt_day_period,334.0,54,10.504568099975586,30,7155.19091796875,25,25
totalPrice_relative_diff,6487.0,32,11.260499000549316,28,5758.2099609375,28,28
totalPrice_percentile_X_totalPrice_rank_normalized,6807.0,28,7.253050804138184,56,1950.8572998046875,58,28
legs1_arrivalAt_hour,6724.0,29,9.963037490844727,33,5630.1923828125,31,29
totalPrice_relative_diff_X_totalPrice_rank_normalized,6551.0,31,7.739589691162109,51,2482.5908203125,54,31
legs1_segments0_baggageAllowance_quantity,537.0,49,9.534326553344727,36,4420.587890625,42,36
