feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_segments0_seatsAvailable,12842.0,35,7.366757869720459,157,1941.235107421875,146,35
all_flight_view_count,12636.0,36,11.206096649169922,65,3491.333251953125,92,36
is_vip_freq,1167.0,123,15.831401824951172,36,2834.826904296875,107,36
legs1_arrivalAt_day_period,2360.0,106,12.3361177444458,50,8509.529296875,37,37
legs1_segments0_flightNumber,12544.0,37,8.596304893493652,123,3157.661376953125,99,37
searchRoute,12490.0,38,8.400364875793457,138,1825.0230712890625,150,38
legs1_main_carrier,1014.0,127,11.521971702575684,60,8429.068359375,38,38
leg0_flight_view_count,11603.0,41,15.329971313476562,38,4199.19482421875,79,38
miniRules0_statusInfos,371.0,141,15.257421493530273,39,4843.8134765625,70,39
totalPrice,11970.0,39,8.3735990524292,140,2147.40576171875,133,39
unmatched_duration,11641.0,40,10.004203796386719,87,3489.090576171875,93,40
carrier1_pop,1320.0,118,10.829343795776367,70,8128.01416015625,40,40
miniRules0_monetaryAmount,2740.0,100,14.328850746154785,41,4701.50048828125,74,41
legs0_segments0_key_view_count,11489.0,42,10.582771301269531,74,2596.5166015625,118,42
legs1_arrivalAt_hour,11181.0,43,10.3780517578125,79,7262.828125,43,43
leg1_view_norm,2251.0,107,12.833799362182617,43,5593.85791015625,57,43
days_between_departure_arrival,8913.0,53,12.81773567199707,44,6473.5556640625,46,44
total_duration_rank,11044.0,45,12.682426452636719,46,5559.833984375,58,45
has_frequentFlyer,826.0,132,12.702467918395996,45,3435.11376953125,95,45
legs0_segments0_aircraft_code,10804.0,46,8.20852279663086,142,3144.484375,100,46
legs1_duration,5229.0,69,10.611808776855469,73,6292.30419921875,47,47
legs1_segments0_baggageAllowance_quantity,890.0,130,10.65162181854248,72,6175.958984375,48,48
legs1_segments0_key_view_count,6226.0,64,11.24406623840332,63,6109.53955078125,49,49
legs0_segments0_duration,10480.0,49,10.783134460449219,71,2492.934814453125,122,49
legs1_segments0_operatingCarrier_code,1780.0,110,11.005782127380371,68,6091.564453125,50,50
leg1_view_diff_mean,9504.0,51,9.3372802734375,101,5315.92333984375,64,51
all_flight_view_count_rank,9473.0,52,8.673371315002441,118,1455.4071044921875,159,52
legs0_segments1_duration,3123.0,93,12.182733535766602,52,2379.7939453125,124,52
legs1_duration_fastest,926.0,129,9.2462739944458,105,5993.5283203125,52,52
all_view_norm,6730.0,61,11.81912612915039,54,5642.6025390625,54,54
legs0_departureAt_weekday,8694.0,54,8.454228401184082,132,2342.71044921875,125,54
legs0_segments0_duration_rank,8345.0,55,8.92725658416748,110,2093.704833984375,134,55
legs0_segments0_marketingCarrier_code,1565.0,114,11.793736457824707,55,4748.44384765625,73,55
legs0_segments0_arrivalTo_airport_iata,8333.0,56,9.548067092895508,92,2508.47509765625,119,56
nationality,1266.0,121,8.411988258361816,136,5598.7138671875,56,56
legs0_segments0_departureFrom_airport_iata,8123.0,57,8.555126190185547,126,2037.5264892578125,138,57
legs0_arrivalAt_weekday,8082.0,58,8.417196273803711,135,2862.7177734375,106,58
legs0_main_carrier,3360.0,89,11.711036682128906,58,4596.01416015625,75,58
legs0_duration_rank,7635.0,59,10.387518882751465,78,3457.076171875,94,59
carrier0_pop,2954.0,95,11.242515563964844,64,5512.521484375,60,60
legs0_segments0_arrivalTo_airport_city_iata,6975.0,60,8.641871452331543,119,2279.018310546875,130,60
total_fees_rank,5127.0,72,10.150825500488281,83,5398.99072265625,62,62
leg0_flight_view_count_rank,6691.0,62,8.464475631713867,129,1809.16162109375,152,62
legs1_duration_rank,3940.0,83,9.074664115905762,106,5384.6279296875,63,63
legs1_segments0_seatsAvailable,6321.0,63,7.618775844573975,155,1617.9771728515625,156,63
legs0_departureAt_day_period,4126.0,79,10.1505126953125,84,5144.74755859375,66,66
legs0_segments0_key_view_count_rank,5809.0,66,7.9523797035217285,148,1467.9703369140625,158,66
legs0_matched_duration_sum,5588.0,67,8.408979415893555,137,4392.6708984375,76,67
carrier_pop_product,3453.0,87,11.099287986755371,67,5087.6962890625,67,67
legs1_segments0_aircraft_code,5446.0,68,7.803084373474121,153,2080.351806640625,136,68
legs0_matched_duration_sum_rank,5184.0,71,8.465388298034668,128,5044.02978515625,68,68
legs0_segments0_operatingCarrier_code,3688.0,86,10.578874588012695,75,4993.2998046875,69,69
leg1_flight_view_count,5222.0,70,9.538814544677734,93,2033.4781494140625,139,70
legs1_segments0_duration,4846.0,73,9.072151184082031,107,2192.74755859375,131,73
legs0_segments1_flightNumber,4365.0,75,8.59958267211914,122,3116.093017578125,102,75
legs1_departureAt_weekday,4292.0,76,8.892961502075195,112,3730.00634765625,86,76
legs0_segments1_arrivalTo_airport_city_iata,2896.0,98,10.523591041564941,76,1526.4859619140625,157,76
legs1_arrivalAt_weekday,4279.0,77,8.744429588317871,115,3546.2080078125,91,77
legs1_arrivalAt_business_time,1674.0,111,9.937808990478516,88,4278.1123046875,77,77
all_matched_duration_sum,4130.0,78,8.13277816772461,143,3565.1943359375,90,78
legs0_departureAt_business_time,3720.0,85,9.624310493469238,90,4272.81982421875,78,78
legs1_segments0_departureFrom_airport_iata,4125.0,80,8.432761192321777,134,2420.650634765625,123,80
legs1_segments0_duration_rank,4082.0,81,7.99894905090332,146,1723.6824951171875,154,81
legs0_arrivalAt_day_period,3812.0,84,9.286128997802734,103,3306.103515625,96,84
legs1_matched_duration_sum_rank,2843.0,99,7.773789405822754,154,3886.57275390625,84,84
legs1_segments0_arrivalTo_airport_city_iata,2939.0,96,10.040672302246094,86,2946.552978515625,105,86
legs0_arrivalAt_business_time,3423.0,88,7.832151412963867,152,1692.340576171875,155,88
legs1_arrivalAt_is_weekend,617.0,137,8.519044876098633,127,3649.781982421875,88,88
legs1_segments0_arrivalTo_airport_iata,3353.0,90,9.442123413085938,96,2084.458740234375,135,90
leg1_flight_view_count_rank,2921.0,97,7.866133213043213,150,1965.92626953125,143,97
n_ff_programs,2628.0,101,7.415214538574219,156,2313.453369140625,128,101
legs1_segments0_key_view_count_rank,2609.0,102,8.122937202453613,144,1930.3275146484375,148,102
legs1_matched_duration_sum,2561.0,103,7.866733074188232,149,1958.8033447265625,144,103
legs0_segments1_duration_rank,1383.0,117,7.260819911956787,158,3048.37841796875,104,104
sex,2530.0,104,7.8427886962890625,151,2715.150146484375,111,104
legs1_segments1_flightNumber,1577.0,113,7.957311153411865,147,2504.47607421875,120,113
is_legs0_legs1_cabin_same,62.0,158,6.671853065490723,159,1851.94091796875,149,149
