feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_departureAt_day_period,708.0,77,11.934687614440918,42,6275.9306640625,40,40
days_between_departure_arrival,4164.0,41,12.408918380737305,40,5591.71728515625,49,40
log_price_dev_times_cabin,4085.0,42,11.815593719482422,44,4418.705078125,61,42
legs1_departureAt_business_time,902.0,74,9.387126922607422,70,5802.8798828125,44,44
total_duration,3902.0,45,10.832011222839355,50,2971.684814453125,80,45
log_duration_dev_times_cabin,3357.0,52,11.57673168182373,45,2889.44140625,85,45
legs0_segments0_duration_rank,3859.0,46,7.657784938812256,91,2281.303955078125,97,46
legs1_segments0_marketingCarrier_code,1013.0,72,10.639861106872559,51,5697.41455078125,46,46
legs0_segments0_arrivalTo_airport_iata,3794.0,47,10.232331275939941,58,3564.7646484375,76,47
duration_dev_times_cabin,3687.0,49,11.3574800491333,47,4710.59228515625,55,47
tax_rate,3719.0,48,9.052821159362793,75,4428.005859375,60,48
legs0_arrivalAt_day_period,487.0,81,10.836094856262207,49,3712.639404296875,71,49
legs1_arrivalAt_day_period,971.0,73,9.446263313293457,69,4876.24951171875,53,53
legs1_segments0_departureFrom_airport_iata,2242.0,57,10.602149963378906,53,4078.688232421875,66,53
legs0_departureAt_weekday,3212.0,53,8.631842613220215,81,2914.36669921875,84,53
legs0_arrivalAt_weekday,3036.0,54,7.972055912017822,87,2601.255859375,91,54
legs1_segments0_aircraft_code,2688.0,55,7.709483623504639,90,2618.46142578125,90,55
legs1_segments0_seatsAvailable,2672.0,56,7.0811944007873535,96,1674.231689453125,99,56
legs1_matched_duration_sum_rank,1327.0,68,6.912059307098389,98,4475.46630859375,57,57
legs0_departureAt_business_time,1514.0,66,8.718189239501953,79,3640.439453125,75,66
legs1_mean_cabin,124.0,94,6.929407119750977,97,3665.086181640625,73,73
