feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
total_num_transfers_rank,108.0,95.0,388.6069641113281,0.0,41722.8984375,0.0,0.0
price_per_duration_rank,8219.0,0.0,4.261770248413086,119.0,673.0943603515625,86.0,0.0
legs0_segments0_flightNumber,7936.0,1.0,4.599362850189209,108.0,853.7457275390625,65.0,1.0
total_is_min_transfers,21.0,119.0,324.8020935058594,1.0,38551.15625,1.0,1.0
price_per_duration,7510.0,2.0,4.7498040199279785,97.0,880.0760498046875,63.0,2.0
legs0_is_min_transfers,1.0,150.0,18.196266174316406,8.0,37570.046875,2.0,2.0
legs1_num_transfers_rank,44.0,110.0,63.273868560791016,2.0,34072.58203125,3.0,2.0
price_from_median_zscore,7482.0,3.0,5.74806547164917,53.0,906.336181640625,62.0,3.0
legs0_weighted_mean_cabin,33.0,116.0,45.30377960205078,3.0,17514.48046875,6.0,3.0
price_minus_fee_rank,7233.0,4.0,4.464881896972656,110.0,618.5503540039062,96.0,4.0
legs0_mean_cabin,9.0,127.0,29.31943702697754,4.0,13997.74609375,7.0,4.0
legs1_is_min_transfers,6.0,134.0,28.641420364379883,5.0,29133.697265625,4.0,4.0
legs0_num_transfers_rank,8.0,129.0,10.676416397094727,14.0,26616.16796875,5.0,5.0
price_per_fee_rank,7194.0,5.0,4.406440734863281,112.0,637.3321533203125,94.0,5.0
legs0_segments0_cabinClass,26.0,117.0,23.53232765197754,6.0,5065.79150390625,11.0,6.0
totalPrice_rank,7148.0,6.0,4.950822830200195,85.0,921.4800415039062,60.0,6.0
price_percentile,7140.0,7.0,6.159191608428955,39.0,1208.4375,42.0,7.0
legs1_segments0_baggageAllowance_quantity,178.0,85.0,18.927106857299805,7.0,3904.6103515625,14.0,7.0
companyID,6652.0,8.0,4.814515113830566,95.0,566.463623046875,101.0,8.0
legs0_max_duration_cabin,15.0,124.0,17.54798698425293,10.0,13246.9345703125,8.0,8.0
pricingInfo_isAccessTP,626.0,61.0,13.31980037689209,12.0,8010.25537109375,9.0,9.0
legs1_segments1_operatingCarrier_code,2.0,145.0,18.18971061706543,9.0,352.28192138671875,121.0,9.0
days_before_departure,6463.0,9.0,4.685315132141113,102.0,536.2808227539062,107.0,9.0
has_access_tp,131.0,91.0,8.141939163208008,22.0,7472.02978515625,10.0,10.0
legs0_arrivalAt_hour,5196.0,10.0,5.420553684234619,69.0,960.98828125,58.0,10.0
both_legs_carrier_all_same,157.0,88.0,14.350339889526367,11.0,4387.29931640625,13.0,11.0
price_per_fee,5135.0,11.0,5.867246627807617,48.0,842.3015747070312,70.0,11.0
legs0_segments0_operatingCarrier_code_in_ff,184.0,84.0,6.46830415725708,37.0,4885.07373046875,12.0,12.0
price_per_tax,4995.0,12.0,4.412900447845459,111.0,569.2369995117188,100.0,12.0
legs0_segments0_marketingCarrier_code,47.0,108.0,13.255561828613281,13.0,1231.5765380859375,41.0,13.0
legs0_departureAt_hour,4946.0,13.0,5.270132064819336,74.0,1201.947998046875,43.0,13.0
duration_ratio,4630.0,14.0,4.898852825164795,88.0,829.0671997070312,72.0,14.0
