feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
price_per_duration_rank,10584.0,0.0,5.300744533538818,96.0,1260.81396484375,74.0,0.0
total_num_transfers_rank,144.0,95.0,806.760009765625,0.0,73680.5078125,1.0,0.0
total_is_min_transfers,26.0,128.0,767.8319702148438,1.0,75891.5234375,0.0,0.0
price_from_median_zscore,9475.0,1.0,5.7306108474731445,76.0,1193.265869140625,80.0,1.0
price_percentile,9444.0,2.0,7.793370723724365,30.0,2617.196533203125,32.0,2.0
legs1_mean_cabin,20.0,129.0,48.94002914428711,3.0,24625.59765625,2.0,2.0
legs0_num_transfers_rank,33.0,122.0,97.98423767089844,2.0,19311.46875,5.0,2.0
companyID,9296.0,3.0,5.826608657836914,74.0,1140.916015625,85.0,3.0
legs0_is_min_transfers,7.0,144.0,28.6905517578125,5.0,21023.662109375,3.0,3.0
price_per_duration,9036.0,4.0,5.593583583831787,81.0,1216.634521484375,78.0,4.0
legs0_mean_cabin,42.0,114.0,29.740617752075195,4.0,20778.92578125,4.0,4.0
legs0_segments0_flightNumber,8667.0,5.0,5.851826190948486,71.0,2288.5,41.0,5.0
legs1_max_duration_cabin,15.0,132.0,23.140628814697266,6.0,13994.98828125,6.0,6.0
price_minus_fee_rank,8563.0,6.0,5.139017581939697,104.0,1044.3828125,89.0,6.0
price_per_fee_rank,8383.0,7.0,4.97837495803833,107.0,935.5618286132812,100.0,7.0
both_legs_carrier_all_same,177.0,92.0,21.409320831298828,7.0,8949.451171875,9.0,7.0
has_access_tp,154.0,94.0,9.29557991027832,20.0,12556.1298828125,7.0,7.0
days_before_departure,8232.0,8.0,5.3442301750183105,90.0,928.94970703125,101.0,8.0
total_duration,1913.0,37.0,16.46702003479004,8.0,4099.283203125,21.0,8.0
pricingInfo_isAccessTP,844.0,61.0,13.500890731811523,11.0,10976.55078125,8.0,8.0
total_weighted_mean_cabin,132.0,97.0,15.220651626586914,9.0,8892.798828125,10.0,9.0
totalPrice_rank,8176.0,9.0,6.042978763580322,60.0,1453.521728515625,63.0,9.0
legs1_segments0_baggageAllowance_weightMeasurementType,15.0,131.0,14.950905799865723,10.0,561.3291625976562,118.0,10.0
price_per_tax,6754.0,10.0,5.001435279846191,106.0,718.5143432617188,111.0,10.0
legs0_segments0_cabinClass,43.0,113.0,11.256243705749512,14.0,7607.373046875,11.0,11.0
legs0_arrivalAt_hour,6726.0,11.0,5.992691516876221,65.0,1473.928466796875,61.0,11.0
legs1_segments0_baggageAllowance_quantity,211.0,88.0,11.88997745513916,12.0,3258.05712890625,29.0,12.0
price_per_fee,6710.0,12.0,7.719951152801514,32.0,1847.53564453125,53.0,12.0
legs0_segments0_operatingCarrier_code_in_ff,184.0,90.0,8.061758041381836,29.0,6991.28662109375,12.0,12.0
legs1_segments0_cabinClass,39.0,115.0,10.92123031616211,15.0,6617.0634765625,13.0,13.0
legs0_departureAt_hour,6471.0,13.0,6.1701531410217285,56.0,1815.5712890625,54.0,13.0
baggage_total_rank,1309.0,44.0,11.846237182617188,13.0,4679.462890625,15.0,13.0
legs0_segments0_baggageAllowance_quantity,443.0,75.0,10.521529197692871,16.0,6035.986328125,14.0,14.0
log_price,5451.0,14.0,5.660816192626953,79.0,1092.688720703125,88.0,14.0
duration_ratio,5248.0,15.0,5.292848110198975,97.0,1412.6917724609375,67.0,15.0
price_minus_fee,4752.0,16.0,5.994999408721924,64.0,1330.626953125,71.0,16.0
legs0_max_duration_cabin,16.0,130.0,6.971538543701172,43.0,4438.0322265625,16.0,16.0
legs0_segments0_seatsAvailable,4522.0,17.0,4.830504894256592,112.0,740.2174682617188,109.0,17.0
legs1_segments1_flightNumber,233.0,83.0,9.270438194274902,21.0,4388.26171875,17.0,17.0
has_fees,8.0,141.0,10.336997032165527,17.0,355.8912048339844,125.0,17.0
legs1_segments0_flightNumber,3939.0,18.0,5.430818557739258,86.0,1622.486328125,59.0,18.0
is_popular_route,58.0,110.0,9.742629051208496,18.0,1155.474365234375,84.0,18.0
has_baggage,36.0,118.0,7.46882963180542,35.0,4349.474609375,18.0,18.0
legs1_main_carrier,457.0,74.0,8.105918884277344,28.0,4318.0625,19.0,19.0
isVip,616.0,67.0,9.497692108154297,19.0,2403.33154296875,38.0,19.0
legs1_departureAt_hour,3846.0,19.0,6.9904093742370605,42.0,3350.47021484375,27.0,19.0
legs1_arrivalAt_hour,3752.0,20.0,5.682210922241211,78.0,1698.5162353515625,58.0,20.0
legs1_departureAt_day_period,178.0,91.0,6.508179187774658,48.0,4214.30859375,20.0,20.0
corporateTariffCode,3605.0,21.0,6.395885467529297,52.0,2521.365234375,35.0,21.0
baggage_total,470.0,73.0,9.144815444946289,22.0,2598.33544921875,33.0,22.0
is_cheapest,55.0,111.0,4.638609409332275,116.0,4087.66162109375,22.0,22.0
taxes,3220.0,22.0,5.923555374145508,69.0,1240.1788330078125,77.0,22.0
legs0_segments0_duration_rank,2912.0,23.0,4.926189422607422,109.0,680.203369140625,112.0,23.0
miniRules1_monetaryAmount,590.0,69.0,8.776004791259766,23.0,3300.3330078125,28.0,23.0
legs1_segments0_operatingCarrier_code,379.0,76.0,7.4136552810668945,36.0,3687.804443359375,23.0,23.0
legs1_segments0_marketingCarrier_code,68.0,109.0,8.747518539428711,24.0,3684.44287109375,24.0,24.0
tax_rate,2833.0,24.0,6.035168647766113,61.0,1325.120361328125,72.0,24.0
total_duration_rank,2808.0,25.0,7.776898384094238,31.0,2117.500244140625,46.0,25.0
legs1_duration,912.0,57.0,8.741802215576172,25.0,1368.8602294921875,68.0,25.0
miniRules1_statusInfos,224.0,85.0,7.122580528259277,40.0,3594.59814453125,25.0,25.0
miniRules0_statusInfos,95.0,105.0,8.43384838104248,26.0,1490.116943359375,60.0,26.0
legs0_segments0_aircraft_code,2764.0,26.0,5.315279960632324,94.0,1037.7843017578125,90.0,26.0
