feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
price_from_median_zscore,13857.0,0.0,11.063394546508789,39.0,3641.1474609375,77.0,0.0
total_is_min_transfers,34.0,142.0,3964.7490234375,0.0,185835.25,0.0,0.0
price_percentile,13599.0,1.0,16.4428653717041,22.0,4275.646484375,64.0,1.0
total_num_transfers_rank,235.0,105.0,2439.942138671875,1.0,161019.4375,1.0,1.0
legs0_is_min_transfers,38.0,140.0,38.5615119934082,6.0,84888.5234375,2.0,2.0
has_fees,13.0,156.0,179.33822631835938,2.0,36683.01171875,7.0,2.0
price_per_duration,13480.0,2.0,10.115227699279785,45.0,3829.814453125,72.0,2.0
legs0_num_transfers_rank,223.0,106.0,94.19207763671875,3.0,58704.11328125,3.0,3.0
companyID,12252.0,3.0,7.704958438873291,84.0,2449.955322265625,109.0,3.0
legs0_segments0_flightNumber,11835.0,4.0,7.404606342315674,92.0,2942.377685546875,92.0,4.0
has_baggage,86.0,128.0,45.63444900512695,4.0,13100.69140625,21.0,4.0
legs1_weighted_mean_cabin,24.0,150.0,9.251928329467773,54.0,42328.828125,4.0,4.0
days_before_departure,11458.0,5.0,6.181297779083252,121.0,1690.3896484375,130.0,5.0
pricingInfo_isAccessTP,1239.0,65.0,42.07298278808594,5.0,35679.8671875,8.0,5.0
legs1_segments0_cabinClass,23.0,151.0,8.716585159301758,67.0,40729.71875,5.0,5.0
price_per_duration_rank,11450.0,6.0,7.070383548736572,100.0,2802.510986328125,97.0,6.0
miniRules0_percentage,18.0,153.0,5.8725786209106445,135.0,38351.421875,6.0,6.0
legs0_arrivalAt_hour,10029.0,7.0,8.030465126037598,79.0,2818.8486328125,95.0,7.0
legs0_segments0_baggageAllowance_quantity,1407.0,58.0,38.346099853515625,7.0,15074.970703125,19.0,7.0
total_weighted_mean_cabin,375.0,99.0,33.776649475097656,8.0,16216.2724609375,18.0,8.0
legs0_departureAt_hour,9854.0,8.0,7.93130350112915,82.0,3672.255615234375,76.0,8.0
price_per_tax,9804.0,9.0,6.472080230712891,118.0,1783.224853515625,127.0,9.0
both_legs_carrier_all_same,194.0,113.0,32.74518585205078,9.0,19841.802734375,14.0,9.0
has_access_tp,207.0,110.0,26.579532623291016,12.0,32388.49609375,9.0,9.0
price_per_fee_rank,9425.0,10.0,6.0635576248168945,125.0,2586.515869140625,101.0,10.0
legs0_mean_cabin,50.0,136.0,30.19854736328125,10.0,6641.77978515625,37.0,10.0
legs0_max_duration_cabin,105.0,123.0,14.194904327392578,28.0,28032.7734375,10.0,10.0
price_minus_fee_rank,9358.0,11.0,6.1360273361206055,122.0,1981.227783203125,119.0,11.0
miniRules1_percentage,24.0,148.0,8.809568405151367,65.0,25911.884765625,11.0,11.0
miniRules0_statusInfos,167.0,115.0,27.510162353515625,11.0,3017.77978515625,89.0,11.0
price_per_fee,9193.0,12.0,15.579231262207031,23.0,5212.4873046875,50.0,12.0
legs0_segments0_operatingCarrier_code_in_ff,250.0,104.0,8.11813735961914,77.0,21134.294921875,12.0,12.0
totalPrice_rank,8715.0,13.0,9.166141510009766,56.0,3362.3740234375,83.0,13.0
legs1_mean_cabin,12.0,158.0,11.946436882019043,36.0,21078.123046875,13.0,13.0
legs0_segments0_cabinClass,211.0,108.0,25.286731719970703,13.0,16803.662109375,17.0,13.0
log_price,8378.0,14.0,7.218057155609131,95.0,7449.36767578125,30.0,14.0
legs0_weighted_mean_cabin,186.0,114.0,25.1155948638916,14.0,10777.7080078125,24.0,14.0
isAccess3D,490.0,93.0,13.265006065368652,32.0,18004.30078125,15.0,15.0
both_legs_direct,8.0,162.0,23.536922454833984,15.0,955.9566650390625,151.0,15.0
searchRoute,6691.0,15.0,7.137141227722168,98.0,1525.5218505859375,133.0,15.0
price_minus_fee,6576.0,16.0,6.88167667388916,105.0,3132.593017578125,86.0,16.0
legs0_segments0_baggageAllowance_weightMeasurementType,70.0,131.0,20.719223022460938,16.0,4536.05126953125,56.0,16.0
legs1_max_duration_cabin,24.0,149.0,8.838973045349121,62.0,17398.720703125,16.0,16.0
taxes,6228.0,17.0,8.053001403808594,78.0,2526.596435546875,106.0,17.0
miniRules1_monetaryAmount,1503.0,56.0,18.83453369140625,17.0,10223.7109375,26.0,17.0
isVip,659.0,82.0,18.076946258544922,18.0,5244.11767578125,49.0,18.0
unmatched_duration,5510.0,18.0,8.353967666625977,75.0,3264.0322265625,85.0,18.0
legs0_segments0_duration,5391.0,19.0,8.866202354431152,61.0,2240.0234375,114.0,19.0
baggage_total,974.0,75.0,18.07449722290039,19.0,7031.048828125,32.0,19.0
legs0_segments0_seatsAvailable,5323.0,20.0,5.896327495574951,134.0,4713.5947265625,55.0,20.0
miniRules1_statusInfos,491.0,92.0,17.570602416992188,20.0,4330.74853515625,61.0,20.0
legs1_segments1_operatingCarrier_code,150.0,117.0,6.116611957550049,123.0,14690.921875,20.0,20.0
is_cheapest,209.0,109.0,17.18829917907715,21.0,3386.244140625,82.0,21.0
duration_ratio,5238.0,21.0,7.477389335632324,89.0,3735.79150390625,74.0,21.0
legs0_duration,5131.0,22.0,14.552395820617676,27.0,9194.31640625,28.0,22.0
legs1_segments0_operatingCarrier_code_in_ff,84.0,129.0,7.694624423980713,85.0,11385.4482421875,22.0,22.0
legs1_segments0_baggageAllowance_quantity,279.0,102.0,8.663025856018066,71.0,11299.5380859375,23.0,23.0
total_duration,5059.0,23.0,8.704185485839844,69.0,2908.395751953125,94.0,23.0
corporateTariffCode,5057.0,24.0,10.767041206359863,41.0,8568.6162109375,29.0,24.0
legs0_segments0_marketingCarrier_code,420.0,97.0,15.24129581451416,24.0,6727.818359375,35.0,24.0
legs0_segments0_aircraft_code,4853.0,25.0,6.996150016784668,102.0,2004.86669921875,118.0,25.0
total_duration_rank,3862.0,32.0,15.000443458557129,25.0,6872.8701171875,34.0,25.0
legs1_segments1_marketingCarrier_code_in_ff,10.0,161.0,6.0427565574646,128.0,10242.1123046875,25.0,25.0
legs0_segments0_departureFrom_airport_iata,4066.0,26.0,6.863109111785889,107.0,2325.071533203125,112.0,26.0
legs0_main_carrier,1791.0,48.0,14.895709037780762,26.0,5290.22998046875,48.0,26.0
unmatched_duration_rank,4009.0,27.0,14.089788436889648,29.0,4809.25244140625,53.0,27.0
legs1_duration,1704.0,49.0,7.544716835021973,87.0,9484.650390625,27.0,27.0
legs0_segments0_duration_rank,4009.0,28.0,6.863414287567139,106.0,1734.8056640625,128.0,28.0
legs1_segments0_flightNumber,3942.0,29.0,7.83929967880249,83.0,6494.2177734375,39.0,29.0
legs1_departureAt_hour,3938.0,30.0,11.153064727783203,38.0,6925.02880859375,33.0,30.0
is_popular_route,222.0,107.0,13.969284057617188,30.0,5459.9931640625,47.0,30.0
totalPrice,1683.0,51.0,7.20822811126709,96.0,7279.9462890625,31.0,31.0
tax_rate,3884.0,31.0,8.240381240844727,76.0,3910.704345703125,70.0,31.0
legs0_segments1_cabinClass,55.0,134.0,13.911702156066895,31.0,2341.9912109375,111.0,31.0
total_fees,1535.0,54.0,13.212444305419922,33.0,4433.65283203125,59.0,33.0
legs1_arrivalAt_hour,3760.0,33.0,9.432555198669434,51.0,3709.125244140625,75.0,33.0
legs0_departureAt_weekday,3638.0,34.0,5.872513771057129,136.0,1286.80712890625,142.0,34.0
total_num_transfers,53.0,135.0,13.083990097045898,34.0,2533.805908203125,105.0,34.0
legs0_arrivalAt_weekday,3603.0,35.0,6.264111518859863,119.0,1895.3258056640625,123.0,35.0
miniRules0_monetaryAmount,1541.0,53.0,12.876487731933594,35.0,4800.14990234375,54.0,35.0
