feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
total_duration,4944.0,29,10.504974365234375,49,2524.5810546875,104,29
legs0_segments1_baggageAllowance_quantity,481.0,87,15.575246810913086,29,4718.85693359375,59,29
legs1_duration,2289.0,49,9.015093803405762,68,8933.486328125,30,30
days_between_departure_arrival,4774.0,31,11.019073486328125,47,5065.9912109375,48,31
is_cheapest,317.0,95,13.625734329223633,32,3548.206298828125,84,32
legs0_segments0_duration_rank,4710.0,32,7.827634811401367,88,2872.564697265625,97,32
legs0_segments0_operatingCarrier_code,1593.0,63,12.111083030700684,42,8059.15185546875,33,33
tax_rate,4446.0,33,9.327089309692383,61,4918.25732421875,54,33
legs0_departureAt_weekday,4053.0,34,7.222479343414307,99,2619.40625,100,34
legs0_segments0_arrivalTo_airport_iata,3682.0,35,9.914176940917969,55,3441.28466796875,87,35
legs1_segments0_marketingCarrier_code,150.0,103,12.70492172241211,37,7235.806640625,35,35
legs1_segments0_operatingCarrier_code,917.0,79,10.239173889160156,52,7095.0888671875,36,36
legs0_arrivalAt_weekday,3674.0,36,7.140138149261475,100,2017.469482421875,112,36
legs0_segments0_departureFrom_airport_iata,3450.0,37,9.62239933013916,59,3377.212158203125,90,37
legs0_departureAt_day_period,691.0,83,11.098542213439941,45,6452.8291015625,38,38
legs0_duration_rank,3308.0,38,10.934616088867188,48,3390.425048828125,89,38
baggage_total_rank,2669.0,43,12.50501537322998,38,5757.91845703125,45,38
legs0_segments1_flightNumber,3296.0,39,6.349236488342285,110,3461.29736328125,86,39
legs1_departureAt_business_time,813.0,82,10.497268676757812,50,6269.7255859375,40,40
legs0_segments0_marketingCarrier_code,2218.0,50,12.26738166809082,40,5363.953125,46,40
legs0_segments0_arrivalTo_airport_city_iata,3032.0,40,9.071282386779785,66,3053.357177734375,94,40
legs1_segments0_seatsAvailable,2984.0,41,6.066056251525879,114,1808.5477294921875,114,41
legs1_segments0_aircraft_code,2920.0,42,7.34130859375,97,2565.46435546875,103,42
legs0_matched_duration_sum,1911.0,56,7.792603015899658,90,5996.06787109375,43,43
legs1_segments0_arrivalTo_airport_city_iata,1190.0,75,11.202290534973145,44,5070.92431640625,47,44
total_fees_rank,2572.0,44,8.43840503692627,76,4741.72216796875,58,44
legs0_segments1_duration,2560.0,45,7.427380561828613,95,1716.614013671875,116,45
legs1_segments0_duration_rank,2479.0,46,6.3264288902282715,111,3170.732177734375,91,46
legs1_segments0_departureFrom_airport_iata,2376.0,47,9.066484451293945,67,4206.888671875,70,47
legs0_matched_duration_sum_rank,2354.0,48,8.407182693481445,77,5055.5712890625,49,48
legs1_main_carrier,948.0,78,9.837574005126953,57,4991.54248046875,50,50
legs1_segments0_duration,2110.0,51,7.873118877410889,86,1800.8477783203125,115,51
legs1_matched_duration_sum_rank,1355.0,70,6.467576026916504,108,4990.68603515625,51,51
legs1_duration_rank,2061.0,53,8.235492706298828,78,4647.81640625,61,53
legs1_departureAt_weekday,2037.0,54,7.969935894012451,82,4457.03955078125,65,54
totalPrice,1970.0,55,7.944369316101074,83,4164.33349609375,73,55
legs1_arrivalAt_weekday,1843.0,57,7.269383430480957,98,3044.63623046875,95,57
n_ff_programs,1804.0,58,6.607357978820801,105,2911.766357421875,96,58
legs1_segments0_arrivalTo_airport_iata,1583.0,64,9.643288612365723,58,4124.73974609375,75,58
legs0_segments1_arrivalTo_airport_city_iata,1763.0,59,6.593088626861572,106,1096.2108154296875,119,59
legs0_arrivalAt_is_weekend,122.0,108,9.11607551574707,65,4665.2919921875,60,60
all_matched_duration_sum,1745.0,60,7.628124237060547,93,4410.35888671875,66,60
legs0_departureAt_business_time,1434.0,68,9.186145782470703,63,3797.4150390625,81,63
legs1_segments1_flightNumber,1530.0,65,5.581790447235107,117,2065.793212890625,111,65
sex,1519.0,67,6.27960729598999,112,2262.852294921875,107,67
legs0_arrivalAt_day_period,554.0,85,9.008455276489258,69,4312.05908203125,67,67
legs0_arrivalAt_business_time,1367.0,69,7.625303745269775,94,2132.327392578125,109,69
legs1_segments1_baggageAllowance_quantity,134.0,106,6.270078182220459,113,4203.81689453125,71,71
legs0_segments1_duration_rank,1280.0,72,4.672019004821777,118,2580.07666015625,101,72
is_legs0_legs1_cabin_same,1248.0,73,6.436781883239746,109,1664.789306640625,117,73
legs1_arrivalAt_day_period,344.0,92,8.51909351348877,74,3933.18994140625,79,74
nationality,832.0,81,7.8358306884765625,87,4131.11328125,74,74
legs1_matched_duration_sum,1120.0,76,6.479947566986084,107,3393.161865234375,88,76
legs1_arrivalAt_business_time,846.0,80,8.195549011230469,79,3494.8515625,85,79
legs1_weighted_mean_cabin,124.0,107,4.411499977111816,119,3723.54736328125,83,83
has_frequentFlyer,105.0,110,7.642605304718018,92,1303.272216796875,118,92
legs1_arrivalAt_is_weekend,80.0,114,6.6128716468811035,104,1809.2701416015625,113,104
