feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
legs1_segments0_flightNumber,2317.0,0.0,4.589442253112793,144.0,570.4069213867188,62.0,0.0
total_is_min_transfers,54.0,147.0,60.48051834106445,1.0,11719.2587890625,0.0,0.0
total_num_transfers_rank,12.0,172.0,65.37897491455078,0.0,11432.34765625,1.0,0.0
legs0_segments0_flightNumber,2246.0,1.0,4.655778884887695,140.0,445.1426086425781,84.0,1.0
companyID,1728.0,2.0,5.227291107177734,89.0,398.7254333496094,106.0,2.0
legs0_num_transfers_rank,2.0,186.0,52.85157012939453,2.0,10508.3271484375,2.0,2.0
legs1_departureAt_hour,1652.0,3.0,6.740655899047852,40.0,850.2241821289062,39.0,3.0
legs0_segments0_baggageAllowance_quantity,56.0,146.0,45.2064323425293,3.0,2318.673095703125,11.0,3.0
legs0_weighted_mean_cabin,15.0,169.0,12.036480903625488,10.0,4750.56298828125,3.0,3.0
miniRules0_monetaryAmount,73.0,139.0,26.504423141479492,5.0,4687.1025390625,4.0,4.0
price_ratio_group_max,1522.0,4.0,4.342030048370361,157.0,337.2416687011719,130.0,4.0
baggage_total_rank,271.0,86.0,38.00156021118164,4.0,3718.7099609375,7.0,4.0
legs1_segments0_marketingCarrier_code,67.0,143.0,7.08177375793457,35.0,3964.202880859375,5.0,5.0
price_minus_fee_rank,1510.0,5.0,4.875120162963867,114.0,442.1549987792969,87.0,5.0
legs1_main_carrier,16.0,168.0,7.08411169052124,34.0,3778.475341796875,6.0,6.0
both_legs_carrier_all_same,17.0,166.0,13.934972763061523,6.0,2038.5731201171875,12.0,6.0
price_per_fee_rank,1464.0,6.0,4.3295722007751465,159.0,353.9775085449219,123.0,6.0
baggage_total,68.0,142.0,13.19522476196289,7.0,1525.4444580078125,17.0,7.0
legs0_departureAt_hour,1460.0,7.0,6.213029861450195,50.0,1224.501708984375,18.0,7.0
legs1_arrivalAt_hour,1358.0,8.0,6.527493953704834,44.0,946.4662475585938,27.0,8.0
pricingInfo_isAccessTP,45.0,150.0,9.445160865783691,17.0,2979.601806640625,8.0,8.0
legs0_main_carrier,18.0,165.0,12.846528053283691,8.0,1913.3350830078125,13.0,8.0
legs0_arrivalAt_hour,1353.0,9.0,5.136885643005371,95.0,568.3787841796875,63.0,9.0
miniRules1_statusInfos,20.0,162.0,12.251086235046387,9.0,329.83978271484375,134.0,9.0
legs0_departureAt_business_time,191.0,106.0,10.068739891052246,14.0,2725.220947265625,9.0,9.0
days_before_departure,1194.0,10.0,4.852731227874756,117.0,271.4964599609375,158.0,10.0
legs0_mean_cabin,4.0,183.0,8.849532127380371,20.0,2397.163818359375,10.0,10.0
legs1_mean_cabin,12.0,173.0,11.517230033874512,11.0,974.6826171875,26.0,11.0
legs0_segments0_seatsAvailable,1174.0,11.0,3.5702052116394043,173.0,263.5172119140625,161.0,11.0
price_percentile,1140.0,12.0,5.105421543121338,96.0,420.9362487792969,95.0,12.0
legs1_segments0_baggageAllowance_quantity,48.0,149.0,10.981525421142578,12.0,1113.1021728515625,20.0,12.0
price_per_duration_rank,1088.0,13.0,4.546041488647461,147.0,371.545166015625,118.0,13.0
totalPrice_percentile_X_totalPrice_sqrt,474.0,58.0,10.072851181030273,13.0,575.0553588867188,59.0,13.0
totalPrice_relative_diff_X_total_duration_relative_diff,1069.0,14.0,5.299595355987549,83.0,351.2186279296875,126.0,14.0
legs0_departureAt_day_period,83.0,135.0,7.295785903930664,32.0,1849.410400390625,14.0,14.0
has_access_tp,203.0,102.0,6.8271708488464355,38.0,1718.2164306640625,15.0,15.0
price_rank_times_duration_rank,1055.0,15.0,4.749364852905273,126.0,461.5891418457031,76.0,15.0
legs1_arrivalAt_day_period,192.0,104.0,9.714027404785156,15.0,740.544921875,44.0,15.0
price_per_fee,1055.0,16.0,9.07182502746582,19.0,668.9989624023438,48.0,16.0
has_baggage,38.0,153.0,9.636266708374023,16.0,319.052490234375,142.0,16.0
totalPrice_percentile_X_total_duration_percentile,1050.0,17.0,7.718567848205566,28.0,1614.3592529296875,16.0,16.0
duration_percentile,1041.0,18.0,4.92302942276001,107.0,329.571044921875,135.0,18.0
totalPrice_rank_normalized,155.0,118.0,9.321232795715332,18.0,976.7914428710938,25.0,18.0
totalPrice_smoothed_zscore_X_totalPrice_percentile,1030.0,19.0,4.786142349243164,124.0,431.20062255859375,91.0,19.0
legs0_segments1_duration_rank,7.0,182.0,2.5548136234283447,180.0,1202.3172607421875,19.0,19.0
price_per_tax,1020.0,20.0,5.018261909484863,103.0,398.58782958984375,107.0,20.0
totalPrice_relative_diff,811.0,33.0,8.80400562286377,21.0,911.0883178710938,31.0,21.0
legs1_segments0_seatsAvailable,994.0,21.0,3.6786465644836426,170.0,265.4966735839844,159.0,21.0
miniRules1_monetaryAmount,78.0,137.0,6.264056205749512,48.0,1027.7235107421875,21.0,21.0
price_per_duration,983.0,22.0,4.729289531707764,131.0,390.7682189941406,110.0,22.0
total_weighted_mean_cabin,21.0,160.0,6.895451068878174,37.0,1026.970947265625,22.0,22.0
total_fees,72.0,140.0,8.499818801879883,22.0,808.0830688476562,41.0,22.0
legs0_arrivalAt_day_period,72.0,141.0,6.733321666717529,41.0,1002.1229248046875,23.0,23.0
totalPrice_rank_normalized_X_total_duration_rank_normalized,983.0,23.0,4.714641094207764,135.0,472.91656494140625,72.0,23.0
days_between_departure_arrival,760.0,36.0,8.333182334899902,23.0,941.9171752929688,28.0,23.0
log_price_times_isVip,219.0,100.0,8.101081848144531,25.0,992.2090454101562,24.0,24.0
log_price_times_rank,950.0,24.0,5.888765811920166,59.0,405.936767578125,104.0,24.0
totalPrice,84.0,134.0,8.115968704223633,24.0,452.921630859375,79.0,24.0
totalPrice_relative_diff_X_totalPrice_rank_normalized,947.0,25.0,5.607563495635986,69.0,386.9371643066406,112.0,25.0
total_duration_smoothed_zscore_X_total_duration_standardized,943.0,26.0,4.910075664520264,109.0,443.6278076171875,85.0,26.0
totalPrice_percentile_X_totalPrice_relative_diff,579.0,49.0,7.9013471603393555,26.0,850.37744140625,38.0,26.0
duration_ratio_group_max,932.0,27.0,5.0647149085998535,97.0,374.38818359375,116.0,27.0
log_price_dev_times_cabin,355.0,72.0,7.749365329742432,27.0,829.3231811523438,40.0,27.0
duration_ratio,928.0,28.0,4.698934555053711,136.0,465.4925842285156,74.0,28.0
total_duration_rank_normalized,120.0,127.0,4.815285682678223,118.0,919.8590698242188,29.0,29.0
totalPrice_percentile_X_totalPrice_rank_normalized,904.0,29.0,4.8092756271362305,120.0,471.9300231933594,73.0,29.0
isVip,23.0,157.0,7.427670478820801,29.0,612.7701416015625,52.0,29.0
totalPrice_smoothed_zscore_X_totalPrice_rank_normalized,902.0,30.0,4.905271053314209,110.0,438.3556213378906,88.0,30.0
totalPrice_sqrt_X_totalPrice_relative_diff,818.0,32.0,7.404181003570557,30.0,908.3928833007812,32.0,30.0
total_duration_rank,175.0,111.0,6.212619781494141,51.0,917.7843627929688,30.0,30.0
totalPrice_smoothed_zscore_X_totalPrice_relative_diff,896.0,31.0,4.452983856201172,152.0,310.4937438964844,144.0,31.0
total_fees_rank,171.0,114.0,7.349842071533203,31.0,688.0774536132812,46.0,31.0
legs1_segments0_operatingCarrier_code_in_ff,32.0,155.0,4.973077774047852,105.0,899.9192504882812,33.0,33.0
log_duration_times_isVip,131.0,124.0,7.27481746673584,33.0,256.5945129394531,164.0,33.0
legs0_segments0_operatingCarrier_code,65.0,144.0,5.462489128112793,74.0,894.9140625,34.0,34.0
price_from_median_zscore,782.0,34.0,4.059310436248779,166.0,264.7889099121094,160.0,34.0
total_duration_smoothed_zscore_X_total_duration_rank_normalized,774.0,35.0,4.7380690574646,127.0,414.1856384277344,100.0,35.0
totalPrice_percentile,290.0,79.0,5.280868053436279,86.0,870.9360961914062,35.0,35.0
total_duration,107.0,130.0,7.023169994354248,36.0,302.48760986328125,148.0,36.0
legs1_departureAt_day_period,79.0,136.0,6.076592922210693,54.0,863.62548828125,36.0,36.0
legs1_segments0_departureFrom_airport_iata,169.0,115.0,6.093713760375977,53.0,858.88525390625,37.0,37.0
totalPrice_rank,686.0,37.0,5.030360698699951,102.0,415.051025390625,99.0,37.0
totalPrice_smoothed_zscore_X_totalPrice_standardized,681.0,38.0,4.674193382263184,138.0,434.3564758300781,90.0,38.0
unmatched_duration,230.0,97.0,6.769403457641602,39.0,517.4348754882812,67.0,39.0
totalPrice_smoothed_zscore_X_totalPrice_sqrt,664.0,39.0,5.294467449188232,84.0,329.34478759765625,136.0,39.0
totalPrice_sqrt_X_total_duration_sqrt,663.0,40.0,5.239737510681152,87.0,329.12359619140625,137.0,40.0
price_ratio_times_duration_ratio,649.0,41.0,5.6131720542907715,68.0,627.4522094726562,51.0,41.0
total_duration_percentile_X_total_duration_relative_diff,628.0,42.0,5.203335762023926,90.0,411.1391906738281,102.0,42.0
searchRoute,60.0,145.0,6.680580139160156,42.0,448.34466552734375,82.0,42.0
legs1_segments0_arrivalTo_airport_city_iata,40.0,152.0,6.454331874847412,45.0,783.21337890625,42.0,42.0
total_duration_standardized_X_total_duration_rank_normalized,619.0,43.0,4.865433692932129,116.0,353.084228515625,124.0,43.0
legs0_segments0_arrivalTo_airport_iata,146.0,119.0,4.676291465759277,137.0,748.6364135742188,43.0,43.0
is_max_duration_cabin_same,13.0,171.0,6.533851146697998,43.0,97.90724182128906,179.0,43.0
