feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
total_duration,12973.0,34,10.364531517028809,76,3153.52197265625,102,34
legs0_segments0_marketingCarrier_code_in_ff,269.0,146,10.620004653930664,70,9254.5302734375,34,34
group_size_log,12824.0,35,9.213830947875977,104,2576.361083984375,120,35
legs1_segments0_flightNumber,12740.0,36,8.666943550109863,118,2594.75390625,119,36
legs1_segments0_marketingCarrier_code,1856.0,110,10.276236534118652,78,8671.728515625,36,36
all_flight_view_count,12580.0,37,11.496790885925293,56,3491.239013671875,95,37
miniRules0_statusInfos,410.0,140,15.308307647705078,37,5005.60107421875,68,37
legs1_main_carrier,1086.0,124,10.095632553100586,81,8610.83203125,38,38
leg0_flight_view_count,11363.0,42,15.153573036193848,38,4024.407958984375,82,38
searchRoute,12349.0,38,8.271639823913574,142,1750.0665283203125,150,38
totalPrice,12204.0,39,8.548589706420898,125,2155.65234375,134,39
unmatched_duration,11722.0,40,10.037896156311035,85,3535.5078125,94,40
miniRules0_monetaryAmount,2633.0,103,14.469335556030273,40,4774.35107421875,73,40
legs0_segments0_key_view_count,11497.0,41,10.513296127319336,74,2664.488525390625,116,41
is_vip_freq,1195.0,122,14.374942779541016,41,3077.827392578125,103,41
carrier1_pop,1352.0,119,10.59131908416748,72,7544.54443359375,42,42
leg1_view_norm,2277.0,107,12.890793800354004,43,6558.1708984375,47,43
legs1_arrivalAt_day_period,2384.0,105,12.48336410522461,46,7455.69189453125,43,43
total_duration_rank,11287.0,44,12.489849090576172,45,5244.79150390625,64,44
legs1_segments0_operatingCarrier_code,1907.0,108,11.088578224182129,62,7204.962890625,44,44
days_between_departure_arrival,8849.0,53,12.709699630737305,44,6382.880859375,48,44
legs1_arrivalAt_hour,11145.0,45,10.349921226501465,77,7160.64794921875,45,45
legs0_segments0_duration,10657.0,47,10.88049030303955,66,2397.0,128,47
legs0_segments0_aircraft_code,10638.0,48,8.391911506652832,134,3454.935546875,97,48
legs1_duration,5324.0,68,10.243124008178711,79,6293.65087890625,49,49
legs0_main_carrier,3307.0,90,12.240578651428223,49,4577.44091796875,76,49
total_num_transfers,236.0,149,12.208711624145508,50,5248.59716796875,63,50
leg1_view_diff_mean,9414.0,51,9.307856559753418,100,5839.5576171875,58,51
nationality,1244.0,120,8.337042808532715,137,6097.4990234375,51,51
carrier0_pop,2971.0,95,11.39893627166748,58,6037.81005859375,52,52
all_flight_view_count_rank,9334.0,52,8.823628425598145,112,1476.481201171875,158,52
legs0_segments1_arrivalTo_airport_city_iata,2932.0,96,11.868385314941406,52,1682.7972412109375,153,52
legs1_segments0_baggageAllowance_quantity,891.0,129,10.931490898132324,65,5985.8466796875,53,53
legs0_segments0_marketingCarrier_code,1586.0,114,11.652154922485352,54,4808.71435546875,71,54
legs0_departureAt_weekday,8817.0,54,8.374323844909668,135,2367.239013671875,129,54
legs1_segments0_key_view_count,6384.0,64,11.344701766967773,60,5980.19921875,54,54
legs0_segments0_arrivalTo_airport_iata,8486.0,55,9.866411209106445,87,2524.858154296875,121,55
legs0_arrivalAt_weekday,8311.0,56,8.325287818908691,138,2795.967041015625,108,56
legs0_segments0_duration_rank,8252.0,57,8.712145805358887,116,2124.27783203125,137,57
all_view_norm,6619.0,62,11.440166473388672,57,5475.4990234375,59,57
legs0_segments0_departureFrom_airport_iata,8052.0,58,8.685473442077637,117,2318.49560546875,130,58
legs0_duration_rank,7760.0,59,10.715044975280762,68,3175.118408203125,101,59
legs0_segments0_arrivalTo_airport_city_iata,7510.0,60,8.489529609680176,128,2124.290283203125,136,60
legs0_departureAt_day_period,4285.0,76,10.22216510772705,80,5424.6201171875,61,61
leg0_flight_view_count_rank,6852.0,61,8.243704795837402,143,1695.55322265625,152,61
carrier_pop_product,3539.0,87,10.994369506835938,63,5296.27880859375,62,62
