feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
totalPrice_rank,3145.0,60,10.668038368225098,50,6430.11962890625,36,36
days_between_departure_arrival,3686.0,56,13.224664688110352,36,6049.05712890625,39,36
total_duration_smoothed_zscore_X_total_duration_rank_normalized,5090.0,36,7.926760673522949,86,2089.83056640625,96,36
taxes,5090.0,37,10.958386421203613,48,3381.441650390625,72,37
legs0_main_carrier,1792.0,66,12.767481803894043,38,5633.25634765625,47,38
totalPrice_relative_diff_X_total_duration_relative_diff,4789.0,38,8.869193077087402,71,3397.2529296875,71,38
legs1_arrivalAt_hour,4660.0,41,10.176934242248535,55,5149.5087890625,50,41
total_fees_rank,1795.0,65,10.24092960357666,54,5905.06640625,42,42
log_price,4550.0,42,9.445866584777832,64,3419.14892578125,69,42
price_minus_fee,4548.0,43,8.347625732421875,82,2614.95947265625,85,43
legs1_segments0_arrivalTo_airport_city_iata,1493.0,69,11.883284568786621,43,5262.41015625,49,43
legs0_departureAt_day_period,497.0,83,9.511002540588379,61,5885.853515625,43,43
total_duration_rank_normalized,3945.0,55,9.821046829223633,60,5872.4228515625,44,44
log_price_dev_times_cabin,4257.0,51,11.758002281188965,44,2651.209716796875,84,44
legs1_arrivalAt_day_period,310.0,88,10.394562721252441,53,5750.05712890625,45,45
legs1_main_carrier,931.0,76,11.635431289672852,45,4973.29052734375,53,45
log_price_times_ratio,4507.0,45,8.625540733337402,80,1639.6346435546875,99,45
legs0_segments0_seatsAvailable,4474.0,46,6.39473295211792,99,2901.802490234375,81,46
totalPrice_smoothed_zscore_X_totalPrice_relative_diff,4424.0,47,8.826069831848145,75,3354.6845703125,74,47
legs1_segments0_marketingCarrier_code,219.0,92,11.293707847595215,47,4956.4619140625,54,47
legs0_segments0_aircraft_code,4388.0,48,9.059343338012695,69,3772.760009765625,66,48
totalPrice_relative_diff_X_totalPrice_rank_normalized,4353.0,49,8.306434631347656,83,3294.19091796875,75,49
totalPrice_percentile_X_totalPrice_rank_normalized,4190.0,53,7.883381366729736,88,2377.146484375,90,53
total_duration_standardized_X_total_duration_rank_normalized,4029.0,54,8.567118644714355,81,3231.552734375,77,54
legs0_departureAt_business_time,1257.0,74,8.817934036254883,78,3801.60693359375,65,65
