feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_segments0_duration,4050.0,35,11.570323944091797,41,2950.6103515625,81,35
legs1_segments0_marketingCarrier_code,860.0,74,10.699463844299316,47,7315.125,35,35
legs0_segments0_key_view_count,4037.0,36,10.896354675292969,45,4282.72412109375,61,36
leg1_flight_view_count,1832.0,63,11.800602912902832,37,3309.62646484375,75,37
baggage_total_rank,2383.0,53,11.70517635345459,38,5072.4052734375,48,38
legs0_segments0_duration_rank,3925.0,38,7.139410495758057,94,1692.45166015625,98,38
tax_rate,3855.0,39,9.413416862487793,61,4660.73388671875,56,39
legs0_matched_duration_sum_rank,2643.0,47,9.22545051574707,64,6041.1611328125,40,40
legs0_arrivalAt_weekday,3612.0,41,7.394989013671875,87,2289.236083984375,89,41
legs0_departureAt_weekday,3579.0,42,8.017024993896484,81,2358.907958984375,88,42
legs0_departureAt_day_period,644.0,76,11.237318992614746,42,4903.892578125,52,42
legs0_duration_rank,3150.0,43,10.29509449005127,55,3279.818115234375,77,43
legs1_segments0_seatsAvailable,3097.0,44,6.1771745681762695,97,1265.2567138671875,99,44
all_matched_duration_sum,2777.0,45,7.675598621368408,85,3960.749755859375,68,45
legs1_duration_rank,1839.0,62,8.482793807983398,72,5125.8505859375,46,46
leg0_flight_view_count_rank,2614.0,48,8.081521034240723,80,1808.5830078125,96,48
leg1_view_norm,1197.0,71,10.680745124816895,48,4485.25390625,58,48
legs0_segments0_arrivalTo_airport_city_iata,2585.0,49,8.867632865905762,67,3426.81396484375,72,49
legs0_segments0_arrivalTo_airport_iata,2577.0,50,10.599045753479004,49,4374.7744140625,59,49
total_fees_rank,2146.0,57,10.598641395568848,50,3830.64404296875,71,50
legs1_arrivalAt_day_period,303.0,81,10.449295997619629,51,4314.2021484375,60,51
legs1_departureAt_weekday,2429.0,51,8.511373519897461,69,4811.68408203125,55,51
legs1_segments0_aircraft_code,2384.0,52,7.815338134765625,83,3038.7109375,80,52
legs0_segments0_key_view_count_rank,2184.0,56,7.694118499755859,84,2913.7177734375,82,56
legs0_arrivalAt_day_period,644.0,77,9.931894302368164,57,3177.31494140625,79,57
legs1_segments0_duration_rank,2034.0,58,7.171590805053711,92,2117.294189453125,92,58
legs1_segments0_duration,1926.0,60,7.982372283935547,82,2071.038818359375,93,60
legs0_departureAt_business_time,1509.0,67,9.030778884887695,65,3851.5703125,70,65
totalPrice,1493.0,68,8.262923240661621,74,3386.22705078125,73,68
legs1_mean_cabin,103.0,95,6.545238494873047,95,2909.991455078125,83,83
