feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
companyID_loo_mean_legs1_duration,14798.0,33,8.774572372436523,123,1902.779052734375,139,33
baggage_total_rank,5275.0,70,16.11711883544922,34,8202.8623046875,36,34
legs1_arrivalAt_day_period,2193.0,107,13.184195518493652,47,8590.625,34,34
companyID_total_occurrences,14391.0,34,8.822622299194336,119,2417.80859375,112,34
legs0_segments1_baggageAllowance_quantity,608.0,139,15.838393211364746,35,4965.24365234375,66,35
legs0_segments0_duration_rank,14139.0,35,7.7602314949035645,156,1367.9466552734375,156,35
group_size_log,13544.0,36,8.977472305297852,115,2360.07421875,116,36
miniRules0_monetaryAmount,2592.0,101,15.715313911437988,36,4640.626953125,71,36
legs0_matched_duration_sum_rank,6081.0,66,9.084842681884766,111,8182.4853515625,37,37
all_flight_view_count,13105.0,37,11.431562423706055,65,3281.356689453125,89,37
legs0_segments0_marketingCarrier_code_in_ff,382.0,144,14.529803276062012,38,5328.43017578125,60,38
legs0_segments0_seatsAvailable,12854.0,38,7.393484592437744,159,1957.353515625,138,38
taxes,12423.0,39,9.073637008666992,112,2221.469482421875,127,39
legs1_segments0_marketingCarrier_code,852.0,132,12.664031982421875,50,7992.92236328125,39,39
all_view_norm,6482.0,63,14.524260520935059,39,5312.6357421875,61,39
carrier1_pop,1417.0,119,10.85351276397705,72,7816.259765625,41,41
leg0_flight_view_count,11034.0,47,14.168654441833496,41,3720.97509765625,82,41
total_duration,11996.0,41,11.70997142791748,60,3377.421875,87,41
unmatched_duration,11920.0,42,10.356484413146973,79,3071.86279296875,95,42
totalPrice,11695.0,43,8.48620891571045,136,2278.92919921875,121,43
legs1_segments0_operatingCarrier_code,1876.0,111,10.29305648803711,80,7695.60693359375,43,43
searchRoute,11692.0,44,8.117691993713379,148,1760.2451171875,148,44
legs1_segments0_baggageAllowance_quantity,835.0,133,13.558294296264648,45,7189.6162109375,46,45
legs1_segments0_flightNumber,11632.0,45,8.72665023803711,125,2468.6669921875,109,45
legs1_duration,4966.0,72,10.165840148925781,82,7309.59228515625,45,45
days_between_departure_arrival,7892.0,61,13.080451011657715,49,6934.6669921875,47,47
is_vip_freq,1193.0,125,13.14487361907959,48,1715.926513671875,149,48
legs0_segments0_key_view_count,11034.0,48,9.933361053466797,87,2298.68896484375,120,48
legs1_main_carrier,1931.0,110,11.143330574035645,67,6647.45166015625,49,49
leg1_view_diff_mean,10484.0,49,9.422605514526367,99,4896.205078125,67,49
legs0_segments0_duration,10241.0,50,11.126338958740234,68,2216.09619140625,129,50
total_fees_rank,10199.0,51,10.533909797668457,76,2269.77294921875,122,51
legs0_departureAt_day_period,3926.0,83,10.691930770874023,73,6244.58544921875,52,52
legs1_segments1_departureFrom_airport_iata,307.0,149,12.572278022766113,53,3248.9638671875,91,53
carrier0_pop,3051.0,94,12.394306182861328,55,6147.783203125,53,53
legs0_segments0_aircraft_code,9926.0,53,8.197632789611816,146,3287.873046875,88,53
legs0_main_carrier,1720.0,114,12.561946868896484,54,5231.6806640625,63,54
legs0_arrivalAt_weekday,9001.0,55,8.24604320526123,145,2515.14453125,108,55
legs1_duration_rank,8727.0,56,8.123552322387695,147,1848.2830810546875,143,56
leg1_view_norm,2468.0,104,12.309975624084473,56,5233.103515625,62,56
nationality,1203.0,124,9.127056121826172,109,5777.39208984375,56,56
legs0_departureAt_weekday,8166.0,57,8.55966567993164,133,2217.798583984375,128,57
carrier_pop_product,3676.0,86,9.935279846191406,86,5774.53662109375,57,57
miniRules0_statusInfos,355.0,145,11.97896671295166,57,3094.064453125,94,57
legs0_segments0_departureFrom_airport_iata,8127.0,58,8.62851619720459,129,1991.3822021484375,137,58
legs1_matched_duration_sum_rank,4058.0,79,8.257661819458008,144,5756.51416015625,58,58
legs1_segments0_key_view_count,5718.0,67,11.507076263427734,63,5580.2001953125,59,59
legs0_segments0_arrivalTo_airport_iata,8062.0,59,9.454835891723633,97,2345.736328125,117,59
legs1_segments0_duration_rank,7961.0,60,7.965861797332764,151,1589.9451904296875,152,60
legs0_segments0_marketingCarrier_code,2920.0,96,11.601583480834961,62,4655.32958984375,70,62
legs0_segments0_arrivalTo_airport_city_iata,7263.0,62,8.756439208984375,124,2053.353515625,133,62
legs1_segments0_seatsAvailable,6456.0,64,7.538447380065918,158,1772.60986328125,147,64
legs0_segments0_key_view_count_rank,6378.0,65,8.681528091430664,127,1314.6319580078125,157,65
legs0_segments0_operatingCarrier_code,4057.0,80,10.389398574829102,78,5011.4541015625,65,65
all_flight_view_count_rank,5460.0,68,7.904496669769287,153,1172.9031982421875,158,68
legs1_segments0_aircraft_code,5437.0,69,7.870122909545898,154,2326.673095703125,119,69
legs0_departureAt_business_time,3478.0,87,9.718308448791504,91,4662.21142578125,69,69
legs0_segments1_flightNumber,3972.0,82,10.933906555175781,70,2660.372314453125,103,70
leg1_flight_view_count,4962.0,73,10.037850379943848,85,1851.8226318359375,142,73
legs1_segments0_arrivalTo_airport_city_iata,2609.0,100,9.756562232971191,90,4057.6181640625,74,74
legs0_matched_duration_sum,4796.0,74,8.833200454711914,118,3240.547119140625,92,74
legs1_segments0_duration,4509.0,75,9.433579444885254,98,2065.298583984375,132,75
legs1_departureAt_weekday,4290.0,76,8.811805725097656,120,3870.537353515625,78,76
legs1_arrivalAt_business_time,1475.0,117,9.120782852172852,110,3987.54345703125,76,76
legs1_segments0_departureFrom_airport_iata,4117.0,77,8.582594871520996,132,2249.767578125,124,77
all_matched_duration_sum,4113.0,78,8.018951416015625,150,2422.840087890625,111,78
legs1_arrivalAt_weekday,3979.0,81,8.60230541229248,130,3553.299072265625,84,81
leg0_flight_view_count_rank,3890.0,84,8.313624382019043,140,1131.7540283203125,159,84
legs0_arrivalAt_day_period,3825.0,85,9.89165210723877,88,3273.34326171875,90,85
legs0_segments1_duration,3472.0,88,9.645689964294434,93,2103.381591796875,131,88
legs1_segments0_arrivalTo_airport_iata,3362.0,89,9.48987102508545,96,2406.45068359375,113,89
legs0_arrivalAt_business_time,3267.0,91,7.932753562927246,152,1571.4072265625,153,91
n_ff_programs,3181.0,92,8.042688369750977,149,1819.1217041015625,144,92
legs1_segments0_key_view_count_rank,3091.0,93,8.593230247497559,131,2660.450927734375,102,93
sex,2659.0,99,7.577598571777344,157,2244.36376953125,125,99
legs0_segments1_key_view_count,2566.0,102,9.0231351852417,113,1806.3614501953125,145,102
legs1_matched_duration_sum,2353.0,105,7.816444396972656,155,1690.237548828125,150,105
legs0_segments1_arrivalTo_airport_city_iata,2285.0,106,9.172730445861816,108,1635.8280029296875,151,106
legs0_segments1_arrivalTo_airport_iata,2006.0,108,8.531560897827148,135,1406.17236328125,155,108
legs1_segments1_duration,945.0,130,8.986546516418457,114,2437.843505859375,110,110
legs1_segments1_flightNumber,1457.0,118,8.282000541687012,142,2186.57373046875,130,118
