feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_departureAt_day_period,460.0,94,16.582460403442383,25,7417.0810546875,37,25
total_duration_rank,4377.0,25,14.21036434173584,31,4892.22705078125,66,25
leg0_view_norm,1915.0,54,16.27128791809082,26,6295.99658203125,45,26
legs1_duration,1706.0,60,9.583492279052734,73,10667.4267578125,26,26
days_between_departure_arrival,4216.0,27,12.258899688720703,43,5183.201171875,59,27
legs1_mean_cabin,120.0,110,5.184475421905518,119,10152.939453125,27,27
all_flight_view_count,3619.0,33,14.537652015686035,29,7590.42822265625,36,29
unmatched_duration,3953.0,29,9.974128723144531,69,5674.892578125,56,29
baggage_total_rank,1943.0,53,14.24008560180664,30,6921.853515625,39,30
searchRoute,3908.0,30,9.3717679977417,75,2288.340087890625,103,30
legs0_segments0_aircraft_code,3790.0,31,8.333025932312012,88,3803.498046875,81,31
legs1_arrivalAt_day_period,251.0,98,10.936711311340332,56,8416.3154296875,32,32
total_duration,3702.0,32,11.322434425354004,50,2929.864501953125,93,32
legs0_segments0_duration,3384.0,39,13.689661979675293,33,3642.962646484375,85,33
legs1_segments0_marketingCarrier_code,738.0,87,13.148184776306152,36,8043.61767578125,34,34
all_flight_view_count_rank,3498.0,35,7.677211761474609,99,1592.8065185546875,116,35
legs1_segments0_operatingCarrier_code,604.0,90,11.99811840057373,45,8028.95947265625,35,35
legs0_segments0_key_view_count,3447.0,36,12.549098014831543,41,4976.05029296875,64,36
legs0_segments0_duration_rank,3447.0,37,7.121222496032715,111,1927.6715087890625,108,37
legs0_departureAt_weekday,3400.0,38,8.099425315856934,94,2402.546142578125,102,38
legs1_segments0_operatingCarrier_code_in_ff,195.0,106,8.255948066711426,91,6780.36962890625,40,40
legs0_matched_duration_sum,1795.0,58,8.288724899291992,90,6596.2080078125,41,41
tax_rate,3378.0,41,10.005425453186035,68,4831.73974609375,67,41
all_view_norm,2339.0,45,12.425861358642578,42,4716.66748046875,69,42
legs0_arrivalAt_weekday,2956.0,42,7.631424427032471,100,2720.712158203125,96,42
legs1_segments0_seatsAvailable,2692.0,43,6.030845642089844,118,1391.8292236328125,117,43
legs0_duration_rank,2667.0,44,10.960947036743164,55,3444.410888671875,88,44
leg0_flight_view_count_rank,2183.0,46,7.9846343994140625,95,1919.043701171875,109,46
legs1_segments0_arrivalTo_airport_iata,908.0,84,11.967616081237793,46,3458.294921875,87,46
legs0_segments0_key_view_count_rank,2152.0,47,7.919700622558594,97,2772.68505859375,95,47
leg1_view_norm,997.0,83,11.64157485961914,47,4996.80615234375,62,47
legs0_matched_duration_sum_rank,2018.0,50,9.338218688964844,76,6016.04638671875,48,48
legs0_segments0_arrivalTo_airport_iata,2078.0,48,11.498201370239258,48,5168.83154296875,60,48
total_num_transfers,188.0,107,11.387663841247559,49,2628.696044921875,98,49
legs1_segments0_aircraft_code,2027.0,49,7.6211724281311035,102,2872.572021484375,94,49
legs1_departureAt_day_period,335.0,95,9.308416366577148,77,5875.97802734375,50,50
legs1_departureAt_business_time,727.0,88,11.264327049255371,51,5765.8916015625,54,51
legs1_duration_rank,1558.0,63,8.584808349609375,84,5868.3447265625,51,51
legs0_segments0_departureFrom_airport_iata,1994.0,51,10.099224090576172,66,3135.266357421875,92,51
legs1_segments0_arrivalTo_airport_city_iata,714.0,89,11.220191955566406,52,5734.03125,55,52
legs0_segments1_key_view_count,1966.0,52,10.494210243225098,59,2006.089111328125,106,52
leg1_flight_view_count,1512.0,67,11.197869300842285,53,2682.844970703125,97,53
miniRules0_monetaryAmount,1225.0,75,11.080731391906738,54,5786.564453125,53,53
legs0_segments0_arrivalTo_airport_city_iata,1882.0,55,10.218969345092773,63,3648.59326171875,84,55
total_fees_rank,1872.0,56,8.838976860046387,81,4987.55908203125,63,56
nationality,853.0,86,8.15281867980957,93,5612.1923828125,57,57
legs1_main_carrier,111.0,111,10.409344673156738,60,5294.85400390625,58,58
legs1_departureAt_is_weekend,44.0,115,10.762762069702148,58,4931.43115234375,65,58
all_matched_duration_sum,1746.0,59,7.464784622192383,108,3930.882080078125,79,59
legs1_departureAt_weekday,1618.0,61,8.310999870300293,89,3143.44140625,91,61
legs0_departureAt_business_time,1312.0,73,10.404345512390137,61,3832.205322265625,80,61
legs1_segments0_duration,1542.0,65,8.446139335632324,86,1815.345458984375,111,65
legs1_segments0_duration_rank,1524.0,66,6.911348342895508,112,1729.7586669921875,112,66
legs1_segments0_departureFrom_airport_iata,1377.0,72,10.023353576660156,67,4107.708984375,77,67
legs1_arrivalAt_weekday,1509.0,68,8.375651359558105,87,4041.489990234375,78,68
n_ff_programs,1484.0,69,7.629489421844482,101,2545.293212890625,101,69
totalPrice,1406.0,71,7.4285173416137695,109,3271.49072265625,90,71
sex,1148.0,76,6.443785190582275,114,1701.037353515625,113,76
legs0_arrivalAt_day_period,482.0,92,9.271718978881836,78,2592.531005859375,99,78
legs0_arrivalAt_business_time,1089.0,79,7.549829959869385,106,1686.41064453125,114,79
leg1_flight_view_count_rank,1037.0,81,7.55661153793335,105,1680.605224609375,115,81
legs1_matched_duration_sum_rank,999.0,82,6.775695323944092,113,3769.99462890625,82,82
legs1_weighted_mean_cabin,19.0,118,6.402205944061279,115,1362.8218994140625,118,115
is_max_duration_cabin_same,34.0,116,6.042425632476807,117,1235.25048828125,119,116
