feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
total_is_min_transfers,267.0,144,3657.88330078125,0,346157.40625,0,0
price_percentile,35057.0,0,15.630667686462402,35,5839.8935546875,57,0
price_per_duration,30997.0,1,11.567764282226562,58,4577.5322265625,74,1
total_num_transfers_rank,252.0,146,2576.249755859375,1,252793.375,1,1
legs0_is_min_transfers,224.0,148,1323.8111572265625,2,166656.21875,2,2
price_from_median_zscore,29036.0,2,17.700881958007812,32,4585.9384765625,73,2
legs0_segments0_flightNumber,28155.0,3,8.655388832092285,123,3138.50048828125,103,3
legs0_num_transfers_rank,141.0,154,1130.500732421875,3,139839.046875,3,3
legs0_arrivalAt_hour,25299.0,4,9.447599411010742,99,3727.998779296875,91,4
free_exchange,413.0,140,285.5275573730469,4,58864.23828125,8,4
pricingInfo_isAccessTP,1641.0,112,58.576141357421875,8,84347.390625,4,4
price_per_duration_rank,25263.0,5,9.400184631347656,100,3961.060791015625,85,5
has_access_tp,916.0,129,69.65139770507812,7,77826.296875,5,5
legs1_num_transfers_rank,224.0,149,215.73301696777344,5,73485.71875,6,5
legs1_is_min_transfers,91.0,157,174.11349487304688,6,71604.03125,7,6
legs0_departureAt_hour,24773.0,6,9.52193832397461,96,5135.05810546875,70,6
totalPrice_rank,24549.0,7,12.618767738342285,47,4241.71044921875,79,7
price_per_fee,23969.0,8,11.963543891906738,54,5592.998046875,63,8
days_before_departure,23513.0,9,8.355391502380371,138,2731.72216796875,113,9
is_major_carrier,723.0,133,49.957279205322266,9,8111.537109375,39,9
legs0_segments0_cabinClass,275.0,143,47.40719985961914,11,38547.46875,9,9
legs0_segments0_operatingCarrier_code_in_ff,1005.0,126,10.378466606140137,81,32311.544921875,10,10
total_duration_fastest,1427.0,116,48.73017120361328,10,9517.796875,34,10
price_per_tax,22814.0,10,8.11906909942627,144,1800.7574462890625,150,10
price_per_fee_rank,22466.0,11,8.607383728027344,125,1962.5198974609375,143,11
isAccess3D,951.0,127,20.07025909423828,27,31575.38671875,11,11
legs0_max_duration_cabin,289.0,142,39.131629943847656,13,30994.646484375,12,12
legs0_mean_cabin,693.0,135,46.1582145690918,12,15797.9599609375,19,12
log_price,21906.0,12,8.780901908874512,115,2211.3984375,134,12
legs0_segments0_baggageAllowance_quantity,3356.0,88,31.006542205810547,17,19333.99609375,13,13
price_minus_fee_rank,21507.0,13,8.35937786102295,137,2033.857421875,140,13
free_cancel,593.0,137,36.06916046142578,14,6461.05615234375,53,14
both_legs_carrier_all_same,622.0,136,22.514265060424805,23,19281.56640625,14,14
group_size,19846.0,14,8.622949600219727,124,2568.30908203125,121,14
price_minus_fee,19417.0,15,8.54825210571289,128,2370.1767578125,129,15
total_weighted_mean_cabin,1113.0,123,33.74761199951172,15,18329.095703125,15,15
legs0_weighted_mean_cabin,428.0,139,32.49585723876953,16,11204.1259765625,28,16
legs1_mean_cabin,147.0,153,14.603381156921387,40,18197.212890625,16,16
leg0_view_diff_mean,18239.0,16,8.963346481323242,111,4085.09423828125,81,16
tax_rate,18075.0,17,8.399496078491211,134,2307.081298828125,131,17
legs1_segments0_cabinClass,63.0,159,8.097613334655762,147,17888.306640625,17,17
