feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
duration_percentile,12840.0,0,8.857056617736816,61,5528.37744140625,36,0
total_is_min_transfers,195.0,73,3571.3466796875,0,270896.84375,0,0
total_num_transfers_rank,128.0,76,488.07421875,1,105096.5234375,1,1
price_per_duration,12730.0,1,12.603034973144531,30,4815.13720703125,44,1
legs0_segments0_operatingCarrier_code_in_ff,898.0,62,17.759029388427734,18,98538.984375,2,2
legs0_num_transfers_rank,201.0,71,266.8619689941406,2,53814.9296875,5,2
companyID,12137.0,2,9.28251838684082,54,3234.7529296875,65,2
pricingInfo_isAccessTP,203.0,70,45.366912841796875,4,68327.515625,3,3
has_access_tp,1149.0,57,45.51230239868164,3,63808.3828125,4,3
legs0_segments0_flightNumber,12111.0,3,9.560454368591309,50,9625.4443359375,18,3
legs0_arrivalAt_hour,11369.0,4,9.492920875549316,51,4129.12451171875,53,4
legs0_mean_cabin,100.0,78,43.08499526977539,5,24686.22265625,6,5
price_rank_times_duration_rank,11236.0,5,12.690519332885742,28,3661.049072265625,58,5
legs0_segments0_baggageAllowance_quantity,1503.0,56,35.237388610839844,6,18068.14453125,8,6
price_percentile,10630.0,6,10.257255554199219,42,11985.3857421875,13,6
legs0_segments0_cabinClass,128.0,77,22.992366790771484,9,20336.486328125,7,7
has_baggage,716.0,64,31.132598876953125,7,8073.6474609375,25,7
days_before_departure,10533.0,7,7.533032417297363,72,3042.51318359375,67,7
both_legs_carrier_all_same,377.0,66,29.368574142456055,8,17171.05859375,9,8
legs0_departureAt_hour,10299.0,8,9.888879776000977,46,5104.31591796875,40,8
price_from_median_zscore,9934.0,9,9.911463737487793,45,3482.338623046875,61,9
price_per_fee,9884.0,10,15.16445255279541,22,5759.03173828125,35,10
is_popular_route,341.0,68,22.63832664489746,10,9538.4423828125,19,10
miniRules1_monetaryAmount,1878.0,52,20.460411071777344,14,14565.7626953125,10,10
total_weighted_mean_cabin,573.0,65,22.58197593688965,11,12247.068359375,12,11
price_ratio_group_max,9631.0,11,7.340949058532715,74,2404.066162109375,77,11
corporateTariffCode,6154.0,27,12.794886589050293,27,12286.33984375,11,11
price_minus_group_mean,4860.0,38,21.234840393066406,12,6577.6435546875,30,12
price_per_duration_rank,9480.0,12,10.4125394821167,41,4405.75927734375,49,12
duration_ratio_group_max,9241.0,13,9.752766609191895,48,2871.830322265625,71,13
total_fees,2470.0,49,20.602455139160156,13,5972.4892578125,33,13
price_per_tax,9178.0,14,7.438013076782227,73,1789.2386474609375,79,14
legs1_weighted_mean_cabin,42.0,79,6.75277853012085,77,10963.2578125,14,14
price_per_fee_rank,8834.0,15,7.922989368438721,69,2940.53662109375,69,15
baggage_total,985.0,60,19.73188591003418,15,7826.330078125,26,15
unmatched_duration_rank,4391.0,41,18.039011001586914,16,10826.13671875,15,15
duration_minus_group_mean,5599.0,33,17.798925399780273,17,10032.619140625,16,16
log_price_times_rank,8478.0,16,9.768165588378906,47,3391.856689453125,62,16
log_price_times_isVip,1538.0,55,9.232219696044922,55,9738.365234375,17,17
duration_ratio,8141.0,17,8.703953742980957,64,5158.8779296875,39,17
log_duration_times_rank,7877.0,18,7.306844711303711,75,2641.291015625,74,18
legs0_weighted_mean_cabin,201.0,72,17.407268524169922,19,8279.080078125,24,19
price_minus_fee_rank,7664.0,19,8.305469512939453,67,3010.703125,68,19
legs1_departureAt_hour,6571.0,25,11.897974967956543,35,9181.9365234375,20,20
log_price,7628.0,20,8.869354248046875,60,3498.11474609375,60,20
log_price_times_ratio,6649.0,24,15.77796745300293,20,6900.0673828125,28,20
price_ratio_times_duration_ratio,7525.0,21,7.755521774291992,70,3981.088623046875,55,21
price_dev_times_cabin,5381.0,35,15.67667007446289,21,2755.767578125,73,21
legs0_main_carrier,2608.0,48,14.421079635620117,25,8776.4873046875,21,21
legs1_segments0_flightNumber,7087.0,22,8.763042449951172,63,4255.9755859375,51,22
log_price_minus_group_mean,3908.0,44,12.203721046447754,33,8548.994140625,22,22
